Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,368,450,294,439,500,523,306,376,407,289,392,301,344,322,428,459,291,385,410,467,305,640
3,1,418,450,305,450,316,465,464,572,430,422,271,370,461,440,249,490,346,539,627,494,420,507
3,1,367,450,258,493,523,626,513,372,334,548,316,256,354,443,293,500,272,401,302,425,288,547
2,0,368,350,229,380,384,222,383,322,285,385,327,362,289,326,279,331,238,206,311,319,392,394
2,0,420,350,496,223,492,512,465,459,486,468,366,357,327,317,401,331,585,399,350,627,400,383
3,1,419,450,411,658,423,586,267,429,330,650,366,552,526,446,535,566,348,367,349,313,483,442
2,0,440,350,411,496,594,268,377,382,259,474,434,120,515,435,476,407,530,526,397,525,401,312
2,1,400,454,534,307,330,477,302,590,464,555,198,546,379,519,343,557,403,511,335,528,163,565
3,0,400,267,439,269,382,207,477,192,400,146,356,259,514,384,455,321,428,214,544,240,335,121
2,1,400,538,295,444,259,733,389,539,430,425,411,532,378,570,246,595,469,552,348,416,225,697
2,0,402,350,434,337,479,297,425,298,529,611,484,345,551,281,421,332,619,407,414,418,411,218
2,0,438,350,360,263,320,362,497,397,517,470,494,367,613,436,434,193,391,554,411,369,566,181
3,1,375,450,669,365,168,484,497,601,327,502,236,545,435,498,409,417,441,411,414,457,387,471
2,0,369,350,296,456,548,349,138,337,276,473,453,261,91,273,423,202,347,439,334,304,447,359
2,1,400,466,559,600,450,576,263,405,406,467,296,575,252,565,525,544,453,431,368,445,356,540
2,1,400,484,328,310,408,367,332,501,265,469,465,436,456,501,419,648,103,372,326,378,422,531
2,1,400,541,351,510,400,574,333,539,184,413,502,397,402,418,523,650,453,533,486,468,331,566
3,0,400,279,341,344,320,493,440,252,413,269,354,339,478,476,190,379,447,245,290,273,475,167
2,0,429,350,457,381,563,247,498,405,459,187,326,393,516,248,421,237,280,411,543,395,575,432
2,1,400,464,454,431,331,386,278,450,405,508,361,486,438,471,328,519,316,462,503,407,370,529
2,0,440,350,392,233,288,394,609,385,426,354,542,309,507,387,483,333,492,455,535,317,393,348
3,0,400,272,278,293,479,252,286,157,436,253,447,427,336,387,474,345,475,209,454,381,502,188
3,1,373,450,564,447,391,480,422,646,312,529,345,634,439,560,454,508,594,439,462,486,404,434
3,1,364,450,340,608,159,238,496,227,433,484,426,428,351,365,286,429,260,330,224,581,367,468
3,1,382,450,547,428,299,526,538,561,355,455,385,455,282,455,421,495,198,220,268,569,346,250
2,1,400,541,233,741,418,704,375,500,377,590,334,598,367,567,646,549,414,386,354,559,304,597
2,0,374,350,393,385,265,433,299,438,456,560,431,317,468,256,331,391,442,335,217,294,597,174
3,0,400,264,446,234,541,260,650,280,406,436,311,163,409,186,234,156,429,107,177,137,589,360
3,1,361,450,265,715,431,573,495,399,190,221,398,416,331,276,187,423,274,374,201,423,269,361
3,0,400,316,475,275,448,660,473,350,492,395,433,126,456,247,325,309,252,294,433,263,373,431
3,1,394,450,401,502,453,564,216,232,240,468,446,275,406,547,347,476,332,293,450,476,366,368
2,1,400,451,393,319,361,513,405,601,325,487,424,521,518,475,186,394,341,457,350,458,502,557
2,0,418,350,415,455,357,445,575,375,539,312,322,287,469,438,341,436,432,438,388,310,481,291
3,0,400,303,430,250,228,359,497,313,289,362,319,333,485,173,427,312,279,347,506,240,490,381
3,1,383,450,367,449,451,416,308,351,215,537,293,373,369,599,331,366,186,480,193,413,399,496
2,0,390,350,565,466,308,194,297,479,300,320,307,476,401,395,450,380,326,223,376,209,438,456
3,1,400,450,363,565,449,490,551,474,267,563,264,450,480,460,353,395,521,565,390,496,415,504
3,1,362,450,458,413,452,450,209,481,364,437,386,683,415,550,409,277,312,503,126,566,199,480
3,0,400,320,316,328,597,199,339,318,377,428,402,249,437,16,443,431,468,408,339,253,516,318
2,0,361,350,389,301,311,469,325,225,345,385,225,281,435,317,235,408,434,348,267,482,419,342
2,1,400,510,333,570,445,430,358,478,525,418,328,515,308,527,495,421,464,505,248,609,407,640
3,1,421,450,570,536,125,493,547,394,397,364,375,424,441,353,380,451,365,127,479,544,443,555
2,1,400,455,227,452,395,471,299,383,449,363,216,404,381,498,484,286,531,580,324,414,369,527
2,1,400,544,374,523,327,672,575,447,410,577,438,673,445,490,248,420,460,502,336,510,379,542
2,1,400,457,559,435,211,565,226,547,380,361,584,626,196,458,472,515,228,463,519,468,519,364
2,0,426,350,245,315,436,373,409,375,358,406,451,272,587,350,135,339,386,425,571,317,424,609
3,0,400,287,298,352,379,199,399,423,481,461,458,315,412,419,236,373,267,313,302,231,585,262
3,0,400,309,424,452,430,325,278,273,347,329,373,288,374,501,309,433,266,365,473,320,237,332
2,0,425,350,387,293,545,370,670,242,407,233,619,297,366,324,485,207,505,329,357,444,435,240
2,1,400,465,433,341,302,427,618,281,320,355,206,534,289,323,270,386,309,429,319,433,381,624
2,0,403,350,509,328,453,514,599,435,395,237,377,384,470,258,482,464,420,327,385,347,384,195
2,0,416,350,345,255,359,487,331,372,610,427,357,355,247,420,411,271,290,256,300,370,344,518
3,0,400,349,284,405,522,356,414,438,339,100,343,410,537,244,438,467,286,513,400,401,526,359
3,0,400,307,426,354,525,155,570,313,222,329,394,189,420,441,528,237,374,435,331,419,392,343
3,1,387,450,326,594,428,586,448,451,383,455,471,717,279,368,439,306,484,546,435,339,428,291
2,1,400,545,468,509,422,637,385,563,429,568,461,464,412,575,189,385,418,630,563,374,235,533
2,0,426,350,404,370,471,339,521,242,461,279,493,470,388,296,395,463,539,458,604,389,346,205
2,1,400,486,460,591,260,487,310,406,317,305,331,415,358,360,486,528,369,486,366,490,480,556
2,0,399,350,401,507,455,413,319,276,409,556,380,334,547,302,466,340,466,216,442,367,222,430
2,1,400,503,582,488,356,462,458,483,422,616,517,398,447,392,419,462,362,357,454,635,432,546
3,0,400,337,381,404,424,411,398,312,328,403,308,245,472,449,282,324,647,339,474,390,425,427
3,0,400,344,243,254,553,304,443,374,375,401,401,329,403,522,415,391,326,385,251,293,411,203
3,1,379,450,486,394,432,513,349,416,323,526,256,463,419,459,366,428,305,325,417,395,413,581
3,0,400,285,434,223,234,363,574,396,449,182,443,144,356,145,378,282,462,252,426,206,403,377
3,1,409,450,355,369,652,395,400,440,321,410,291,504,659,566,435,430,399,502,389,626,259,442
3,1,360,450,366,713,462,433,318,352,525,596,98,513,288,635,386,331,468,461,217,519,355,568
3,1,359,450,285,535,318,304,419,473,382,411,252,417,527,458,488,400,492,344,488,383,217,483
3,0,400,250,330,157,576,220,441,145,360,389,526,290,300,417,412,252,499,391,404,338,359,308
2,1,400,519,414,549,314,607,576,524,335,519,331,294,508,636,345,521,367,445,231,493,366,620
3,1,439,450,311,307,640,579,228,520,569,372,532,397,462,416,392,426,363,383,569,530,509,266
3,0,400,316,495,393,431,103,339,341,354,448,430,367,367,337,443,516,442,118,447,318,565,480
2,0,356,350,371,325,160,415,449,464,230,472,314,552,303,584,358,490,306,358,282,178,324,286
2,0,403,350,434,216,493,248,523,501,494,470,398,213,489,309,379,197,269,466,445,394,520,475
2,1,400,466,376,420,369,512,368,457,409,508,518,424,519,509,576,405,433,423,422,545,251,486
2,1,400,451,258,414,364,382,402,491,473,448,311,428,479,514,357,458,312,419,535,442,417,415
2,0,395,350,186,481,156,508,503,285,322,161,226,336,491,155,362,257,457,446,276,441,322,502
3,0,400,254,317,75,227,480,516,106,473,121,257,334,585,299,490,375,394,37,445,105,439,252
2,1,400,492,442,379,404,552,423,462,154,360,346,480,414,603,301,408,297,442,598,450,323,424
2,1,400,497,369,413,333,582,400,544,449,401,286,614,245,412,433,507,487,567,348,338,320,430
3,1,408,450,420,355,343,461,307,383,492,442,551,521,709,592,494,317,269,330,515,586,463,413
3,0,400,331,296,592,366,418,464,333,622,333,519,365,224,363,330,209,307,338,459,296,481,458
2,0,379,350,496,246,437,288,446,243,380,321,458,402,377,338,473,393,514,477,260,401,286,299
2,0,443,350,326,154,178,332,398,301,468,277,288,463,421,274,621,392,391,362,503,244,473,397
2,0,411,350,548,232,366,266,287,420,357,312,572,335,537,150,444,361,469,146,311,336,640,185
3,0,400,342,347,353,287,177,366,356,468,392,614,349,268,250,294,297,310,206,413,255,284,548
3,1,413,450,404,596,409,425,606,537,372,541,539,424,312,462,572,282,705,540,409,458,492,471
3,0,400,273,293,210,260,322,477,223,365,197,355,137,451,292,309,217,252,179,389,180,434,270
2,1,400,461,396,381,284,501,245,473,267,449,507,766,440,582,515,459,514,464,295,402,585,646
2,0,413,350,382,481,386,364,526,244,348,346,375,315,441,399,379,280,386,267,509,339,583,302
2,0,392,350,326,189,482,351,373,375,364,494,357,493,335,450,440,265,413,478,322,342,359,421
2,1,400,521,390,431,327,497,289,519,469,670,309,613,314,525,528,603,528,535,430,446,444,340
2,1,400,481,441,503,475,413,456,439,285,399,496,576,270,613,395,362,290,630,485,460,463,438
3,1,382,450,469,495,414,523,451,464,378,498,480,508,386,421,266,288,401,471,367,508,458,360
2,0,375,350,362,341,97,295,281,271,354,355,230,361,705,366,317,261,434,459,383,381,484,358
3,1,411,450,291,316,587,476,476,346,514,425,416,450,484,439,399,462,375,389,423,303,404,537
2,1,400,541,479,800,387,500,377,506,469,387,497,527,396,450,184,229,287,522,431,566,313,603
2,1,400,548,180,628,560,362,749,454,277,537,332,399,443,676,263,512,251,674,436,572,439,529
2,0,379,350,266,229,527,340,328,323,477,344,289,180,423,143,336,425,379,275,315,351,385,403
3,0,400,310,277,341,357,270,120,274,398,340,399,491,364,297,307,230,372,312,403,350,623,272
3,0,400,280,466,254,418,299,473,292,307,167,436,403,253,257,440,135,365,175,434,171,493,344
3,1,440,450,530,530,398,559,486,511,447,430,317,464,348,373,311,289,375,405,577,395,266,413
2,0,421,350,504,169,360,467,278,468,543,222,559,361,460,416,493,376,513,338,454,282,551,268
2,1,400,451,489,323,360,447,548,444,438,312,348,374,367,428,437,391,470,306,370,556,563,399
2,1,400,497,363,523,300,505,491,526,327,560,436,631,421,494,303,451,629,457,574,424,219,570
2,1,400,452,497,376,362,287,490,347,407,430,511,607,468,438,247,558,457,522,199,294,211,468
3,0,400,322,483,429,375,291,459,443,368,331,446,370,572,335,451,241,270,290,322,273,332,242
3,1,383,450,460,351,388,520,470,312,426,481,224,586,264,600,311,451,382,370,384,368,486,463
3,1,362,450,290,364,74,471,327,451,234,247,344,413,326,471,357,317,405,495,550,476,384,327
2,0,405,350,493,266,411,238,555,466,427,336,269,426,493,294,291,242,445,299,188,254,362,352
2,1,400,456,245,363,428,359,374,418,543,389,414,418,484,536,418,414,295,334,330,342,493,514
2,1,400,458,627,460,229,372,492,363,190,610,470,494,463,313,479,477,382,520,405,381,527,502
3,0,400,300,324,269,358,294,457,144,539,317,565,356,168,73,326,221,304,157,313,357,404,227
3,0,400,254,391,327,349,282,464,299,498,321,313,43,663,294,380,116,764,223,536,410,332,279
3,0,400,346,367,398,564,354,408,149,553,375,517,416,481,263,291,245,340,204,431,306,311,222
3,1,352,450,355,534,335,329,463,194,413,481,484,427,358,563,442,338,245,597,396,406,219,619
2,1,400,464,327,306,571,503,595,454,424,547,317,231,475,509,355,367,411,589,386,515,336,678
3,0,400,297,508,339,319,76,368,329,429,275,541,290,440,264,295,349,436,328,537,386,502,407
3,0,400,328,308,370,403,314,305,350,400,218,347,258,319,450,407,282,578,386,343,229,403,237
3,0,400,278,391,321,459,141,188,247,462,240,566,282,484,243,384,335,403,412,369,403,252,283
2,0,414,350,234,551,530,144,424,262,463,409,593,239,496,476,476,207,408,444,545,394,291,427
3,0,400,326,445,220,471,236,264,325,382,325,387,408,414,365,268,172,431,488,221,211,209,342
2,0,386,350,499,432,209,442,370,291,221,273,630,473,315,307,451,156,319,272,208,457,506,292
2,0,356,350,544,311,334,617,489,242,407,456,303,321,498,441,224,360,142,409,353,403,333,287
3,0,400,336,431,206,437,378,379,303,387,299,560,150,400,228,493,328,376,416,698,237,554,370
3,0,400,339,272,355,505,230,366,177,403,379,473,408,547,262,548,460,425,476,305,436,371,271
3,0,400,251,323,235,268,453,226,137,398,306,123,252,567,279,265,236,464,285,282,280,355,18
2,1,400,541,477,564,365,416,258,581,454,402,347,337,343,676,436,401,492,623,269,443,159,672
2,1,400,509,356,453,445,447,360,584,262,710,431,514,390,612,533,649,330,593,222,648,393,602
3,0,400,323,343,465,604,283,559,282,470,458,507,383,336,227,479,242,691,310,401,331,212,333
2,1,400,505,510,475,332,556,246,516,513,404,245,444,541,487,510,521,452,457,617,514,379,636
2,1,400,480,385,547,403,485,468,390,327,405,444,563,368,557,390,303,273,632,237,527,333,560
3,0,400,303,481,364,394,318,489,335,364,320,360,175,405,342,323,471,329,329,445,231,454,460
2,0,404,350,543,372,281,531,489,453,219,373,407,228,446,292,459,359,491,288,402,406,437,124
2,0,403,350,513,298,374,329,478,388,589,328,480,246,423,351,238,389,132,229,385,316,356,258
3,0,400,316,579,341,392,342,203,313,555,466,310,294,429,313,494,376,424,280,340,459,319,273
2,0,360,350,204,400,184,399,556,261,359,310,288,524,288,245,355,437,401,382,526,327,442,355
3,0,400,298,401,307,303,383,401,76,398,380,559,307,520,214,398,379,332,139,335,216,407,331
2,0,380,350,375,170,194,349,391,378,164,272,427,541,391,367,306,314,123,436,475,307,375,301
3,1,391,450,465,407,346,511,296,472,314,431,426,265,411,579,313,484,393,471,298,336,278,274
2,0,356,350,347,374,251,489,441,208,383,427,359,384,297,429,488,441,380,265,328,343,334,319
3,0,400,297,246,197,428,314,445,202,298,273,458,155,476,276,366,396,442,219,338,294,410,446
3,0,400,283,435,268,416,212,474,179,363,400,424,378,314,425,331,348,523,289,439,183,380,336
3,1,377,450,324,422,413,373,358,573,299,347,361,415,489,502,392,496,465,580,305,578,303,238
2,0,439,350,200,311,467,267,409,324,404,356,443,415,455,315,524,282,429,281,309,282,569,388
3,0,400,346,393,365,394,408,309,398,313,465,291,472,422,423,619,207,412,160,596,332,302,373
2,0,360,350,232,334,587,417,442,401,535,324,373,288,486,160,368,437,301,325,412,310,322,197
2,1,400,450,472,197,309,457,411,520,348,551,397,511,235,459,372,475,460,400,513,520,429,548
3,1,363,450,348,477,449,596,399,432,381,416,326,307,424,413,444,707,414,708,395,418,387,254
3,0,400,342,226,292,532,437,299,365,297,327,330,229,399,306,474,500,465,339,576,294,379,350
2,1,400,491,444,459,304,517,324,437,306,455,404,535,367,376,360,658,528,429,472,236,462,401
3,1,438,450,495,497,415,346,549,330,493,598,514,488,605,404,326,468,383,442,449,285,363,486
2,0,388,350,396,282,527,152,592,296,332,310,312,453,362,215,307,353,262,234,356,291,242,317
3,0,400,284,261,206,438,422,363,325,554,169,384,303,320,141,331,247,345,81,275,343,310,423
3,1,377,450,329,618,572,294,370,568,507,385,468,482,326,492,542,557,168,388,379,567,259,546
3,0,400,287,484,322,227,369,349,248,258,122,438,305,533,177,556,539,491,294,263,215,433,412
2,1,400,514,474,533,382,495,425,460,291,587,356,270,480,504,520,551,407,704,474,479,552,554
2,1,400,539,454,498,650,534,282,605,366,413,348,529,373,540,440,450,404,524,502,221,625,461
2,0,389,350,314,421,414,360,142,373,312,354,330,143,449,381,448,388,303,336,238,450,402,441
2,0,392,350,393,160,190,455,485,335,251,404,647,319,432,272,295,274,302,289,461,467,380,329
3,1,368,450,347,310,393,622,432,391,369,526,523,576,397,634,315,554,559,503,544,386,370,613
3,0,400,346,436,309,287,179,202,260,336,205,448,214,336,268,400,505,417,418,221,233,245,233
3,0,400,292,241,381,300,267,443,254,384,420,316,261,405,291,616,268,512,214,458,315,378,357
3,1,380,450,268,588,352,372,380,353,371,342,559,336,336,481,216,474,303,296,237,581,393,451
3,1,393,450,358,483,359,593,278,460,537,378,441,417,168,421,542,517,408,624,325,589,428,239
2,0,420,350,445,252,640,156,331,283,359,296,464,329,507,239,341,311,588,172,335,551,321,309
3,0,400,265,391,229,391,329,353,332,445,368,568,428,316,304,347,297,566,349,390,148,421,366
2,1,400,505,336,384,326,439,353,266,338,579,401,506,339,611,433,630,334,444,271,400,373,594
2,0,412,350,341,353,350,465,655,289,317,473,334,420,506,266,470,339,490,416,445,522,348,226
3,1,359,450,308,429,234,620,663,528,205,419,306,550,324,433,338,468,523,497,476,423,300,485
2,0,398,350,245,268,441,586,521,284,442,250,399,323,370,351,410,303,318,272,409,390,350,245
3,1,391,450,411,470,355,397,381,358,457,675,334,336,461,405,317,416,375,570,408,551,252,645
2,0,395,350,244,242,327,335,289,393,367,126,268,362,295,289,309,347,509,411,382,359,474,277
2,1,400,519,468,574,232,590,373,553,328,505,398,499,388,480,572,755,357,495,411,443,414,515
2,0,367,350,299,336,271,281,367,428,429,340,264,313,511,391,566,416,313,452,507,282,389,311
3,0,400,339,288,217,433,447,443,423,472,307,409,140,314,351,419,400,456,332,395,417,409,520
3,1,351,450,376,585,416,172,379,503,383,434,403,305,472,539,437,516,212,580,378,458,300,252
3,1,401,450,464,411,444,413,545,290,177,513,373,353,274,310,564,449,571,547,330,411,523,447
2,1,400,530,333,451,265,379,341,419,285,592,507,654,424,550,509,417,443,577,394,594,279,512
2,0,390,350,422,409,472,370,443,432,439,441,331,343,411,448,383,523,393,247,502,212,611,339
2,1,400,529,442,376,213,712,198,646,358,523,536,366,326,508,295,603,311,411,185,441,388,656
3,1,352,450,242,441,381,331,421,348,257,571,413,413,175,399,490,381,182,478,329,365,291,362
2,0,373,350,433,355,539,355,541,471,391,299,366,161,220,346,323,447,533,353,463,171,439,287
3,1,399,450,359,663,542,543,325,363,439,409,494,439,340,355,464,387,292,485,233,444,449,413
2,1,400,506,447,400,414,603,316,413,394,395,370,536,333,454,486,431,295,562,453,490,245,404
3,1,359,450,285,289,527,382,521,508,446,380,288,427,427,375,472,296,379,445,575,506,359,456
2,0,385,350,505,334,389,203,323,317,458,188,262,300,287,467,356,454,456,450,483,350,244,469
2,0,367,350,314,409,336,222,443,312,465,417,278,268,227,358,308,541,208,375,317,366,277,263
3,1,441,450,354,456,349,356,417,455,394,300,415,450,216,328,438,262,436,582,463,473,423,393
3,0,400,256,298,289,291,357,463,184,479,472,613,119,339,161,276,156,358,278,385,216,463,202
3,0,400,337,374,365,300,358,337,193,272,328,610,175,180,346,426,383,498,431,471,298,307,310
2,1,400,507,447,737,501,473,290,434,394,393,290,539,347,490,432,440,372,534,424,519,389,380
3,1,447,450,478,570,504,562,583,624,382,415,335,442,425,474,544,551,364,431,509,446,475,529
3,0,400,322,388,211,202,166,337,392,368,446,269,352,446,100,155,331,381,98,566,420,500,403
3,1,354,450,462,239,353,505,511,398,398,320,267,663,266,429,199,459,477,476,530,383,294,342
3,1,353,450,317,489,387,412,320,390,407,530,140,407,245,336,275,397,498,465,245,482,490,740
3,0,400,343,557,158,503,628,505,375,399,422,368,264,209,419,363,397,323,355,454,393,389,487
2,1,400,512,547,480,382,512,208,460,373,340,418,545,485,365,298,436,385,423,437,488,343,457
3,1,406,450,353,452,478,399,459,505,487,550,419,485,221,456,369,416,414,414,422,490,410,618
2,0,356,350,399,514,332,376,231,368,430,417,373,283,258,453,295,551,355,253,376,425,418,715
2,0,399,350,450,283,337,283,504,374,215,227,432,291,501,313,377,511,430,230,548,338,225,370
3,0,400,265,324,321,495,345,627,218,456,140,560,152,457,147,502,374,266,263,566,383,409,303
2,1,400,474,458,690,328,512,343,532,472,441,541,477,371,556,413,505,330,425,371,507,376,623
2,1,400,464,527,574,468,451,514,449,309,447,462,580,245,322,385,491,294,532,414,566,249,608
2,1,400,521,465,494,538,679,488,344,314,468,283,800,487,373,495,465,447,482,281,391,266,616
2,1,400,473,345,570,484,542,464,543,325,514,419,424,269,301,290,723,385,482,276,452,428,491
3,0,400,323,457,230,371,427,559,49,353,210,263,230,427,379,454,484,262,234,500,249,323,271
3,0,400,324,461,156,429,406,527,433,751,239,485,381,392,259,295,439,352,400,349,341,514,269
2,0,436,350,517,382,558,157,469,485,508,323,435,289,367,402,477,220,502,429,312,386,417,321
3,0,400,302,468,280,336,403,357,376,309,401,585,317,429,363,400,324,430,374,461,390,561,318
3,0,400,308,452,238,502,303,382,377,610,218,447,393,406,437,382,221,358,364,380,262,472,452
2,0,446,350,569,385,408,473,360,329,515,419,503,362,452,273,361,441,425,433,708,478,293,558
2,1,400,478,503,585,378,355,439,526,273,358,497,477,379,260,513,449,269,428,385,559,447,583
2,0,381,350,463,515,473,430,287,272,477,387,442,174,465,282,491,145,395,286,220,167,392,307
2,1,400,531,520,542,180,600,302,633,577,461,313,576,541,489,373,437,368,384,157,538,429,558
3,1,402,450,441,420,402,393,387,528,300,469,229,556,419,421,360,418,416,366,467,356,244,382
3,1,446,450,295,565,384,388,519,396,487,638,418,525,317,396,269,576,462,503,579,470,481,426
3,1,356,450,345,488,510,557,399,368,391,577,273,359,607,307,402,460,232,454,328,372,396,412
3,1,358,450,454,389,365,435,343,389,426,331,365,421,417,549,116,439,317,721,288,526,428,471
2,0,383,350,412,467,358,181,460,367,400,250,476,487,301,373,534,348,369,405,446,382,299,373
3,1,368,450,436,565,268,473,346,326,325,374,455,559,571,487,371,539,325,501,578,481,412,507
3,0,400,306,360,146,404,310,431,290,570,414,429,314,482,153,373,441,527,317,337,456,296,218
3,1,435,450,577,398,312,538,558,447,546,379,556,555,468,469,363,409,356,543,379,438,509,349
