Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,443,450,451,310,475,271,343,339,460,277,574,442,373,418,498,558,620,581,422,469,426,743
3,1,430,450,306,607,429,318,495,399,325,329,305,494,531,429,333,333,345,619,572,509,315,469
2,1,400,523,426,559,380,698,653,702,256,456,429,433,384,510,323,533,355,475,371,523,450,421
3,1,437,450,377,338,352,354,502,495,407,586,430,562,469,422,465,376,334,356,407,433,484,478
2,1,400,474,374,496,491,577,293,694,381,463,377,535,410,412,266,412,544,413,487,580,642,410
3,0,400,325,410,462,278,209,451,301,353,333,265,356,189,294,459,328,355,349,479,302,336,212
2,1,400,513,501,527,334,555,379,576,639,490,452,633,682,401,272,583,536,601,512,486,368,503
2,1,400,469,489,532,259,529,418,457,323,407,293,585,308,543,278,312,398,544,374,453,327,453
3,1,386,450,287,442,435,554,496,257,433,429,431,515,383,309,506,399,526,256,355,549,334,687
2,1,400,518,268,471,327,482,413,465,354,410,487,501,351,558,333,570,388,603,314,393,219,450
2,1,400,486,519,458,625,343,264,417,283,493,244,601,390,675,266,442,397,556,244,464,387,578
2,0,399,350,336,321,428,343,326,376,552,301,173,353,476,350,351,463,292,278,496,368,417,326
3,0,400,284,337,275,451,353,378,403,420,191,467,352,489,362,343,475,500,249,227,270,418,413
2,0,435,350,453,131,619,415,228,502,570,250,372,335,520,446,416,231,397,381,607,268,418,322
3,0,400,335,308,359,515,453,484,386,460,379,362,334,479,498,342,342,341,189,306,426,442,313
2,0,391,350,518,132,461,314,420,257,431,253,222,553,443,159,309,457,425,378,416,279,526,186
3,0,400,346,229,313,432,384,454,238,532,338,466,360,320,358,425,404,259,270,509,408,412,216
2,1,400,530,352,476,179,482,416,659,399,434,217,505,399,679,412,561,556,550,371,578,448,575
2,0,446,350,591,252,325,424,352,335,461,374,317,478,443,387,354,371,499,290,548,386,527,300
2,0,416,350,356,345,358,617,616,290,425,393,364,293,401,428,222,172,618,372,304,274,405,315
3,0,400,332,207,326,295,185,386,259,250,340,472,382,454,113,385,382,574,261,506,314,536,391
2,1,400,535,515,415,580,550,296,407,425,506,221,506,310,517,285,548,535,635,298,647,218,534
2,1,400,500,473,630,356,447,351,435,296,566,426,331,312,410,538,390,410,731,406,398,437,513
2,1,400,459,500,295,495,421,489,476,379,492,352,575,396,580,305,500,372,453,525,411,368,561
2,1,400,472,563,374,249,417,439,364,643,502,311,597,420,498,304,466,354,485,597,429,405,321
3,1,357,450,324,671,384,560,381,444,554,408,413,387,588,580,437,393,483,446,346,429,431,311
3,1,359,450,277,413,409,369,339,381,276,584,265,592,501,381,305,412,411,461,395,567,427,371
2,0,431,350,525,321,475,403,412,453,483,347,442,343,417,253,442,114,486,353,464,253,501,288
2,0,366,350,334,388,229,367,396,439,318,552,452,370,333,301,346,358,347,345,475,414,378,306
3,1,399,450,500,416,94,592,293,450,311,523,303,580,443,387,496,425,473,563,510,359,451,473
2,0,402,350,200,319,460,414,535,442,566,298,417,229,483,462,584,405,613,412,408,515,369,363
3,0,400,347,353,454,279,341,390,345,374,462,407,427,322,462,382,262,316,338,527,436,394,424
3,0,400,254,499,278,365,248,518,152,282,332,417,413,378,266,319,280,455,396,330,319,311,335
2,0,411,350,439,88,484,286,375,203,565,349,423,435,310,275,525,415,271,331,367,271,396,297
2,1,400,478,597,480,499,603,404,470,371,417,508,455,361,601,407,448,285,543,449,474,608,275
3,1,440,450,486,372,545,484,342,569,343,431,389,172,205,193,608,534,519,460,350,228,297,239
3,0,400,301,512,240,502,382,397,342,483,306,563,198,210,58,182,149,373,193,307,307,422,367
3,1,450,450,507,588,425,558,373,395,466,419,579,367,419,420,285,366,423,702,525,364,447,472
3,0,400,292,371,360,281,314,302,365,568,302,441,362,455,295,372,359,523,409,390,353,271,350
3,0,400,274,178,292,442,391,486,433,420,232,243,168,492,210,449,211,322,501,340,224,412,209
2,1,400,496,563,481,270,534,362,400,330,604,432,551,638,589,408,519,280,621,145,516,417,234
3,0,400,325,307,358,440,383,515,356,429,232,404,377,169,289,334,324,421,433,607,368,476,325
2,0,372,350,264,477,374,321,172,298,483,357,317,510,508,460,435,242,366,451,472,478,301,518
2,0,380,350,299,397,283,292,316,483,482,380,548,486,397,265,491,302,686,217,453,219,431,246
3,1,381,450,417,296,376,510,157,476,355,327,330,452,479,594,337,332,296,596,540,387,414,466
3,0,400,293,285,309,479,289,454,352,356,208,334,333,301,191,443,380,293,101,372,347,388,198
3,1,442,450,491,594,550,176,562,512,424,364,390,471,419,644,461,408,578,433,477,282,530,458
3,0,400,328,436,368,262,407,340,398,465,446,456,530,414,261,332,434,365,428,180,299,331,286
3,0,400,256,410,302,282,390,305,387,299,361,495,365,310,115,396,228,387,344,404,220,355,89
2,1,400,478,493,467,406,588,493,548,351,526,466,449,339,576,559,448,243,460,383,559,195,289
3,0,400,272,419,191,412,285,460,312,331,126,502,310,345,344,510,200,437,206,469,251,353,251
3,0,400,275,481,223,414,341,451,297,395,208,330,223,526,248,297,375,427,282,394,224,510,269
3,1,425,450,363,391,273,368,377,368,516,517,423,332,407,399,475,606,425,564,272,326,464,404
3,1,419,450,463,337,383,545,515,446,335,366,360,575,354,389,593,369,303,399,358,529,467,178
2,0,421,350,565,534,285,316,275,587,494,372,468,577,602,367,529,458,345,464,527,325,260,255
2,1,400,469,507,503,396,553,265,454,468,542,359,391,404,403,399,469,161,448,271,418,430,418
3,0,400,346,259,282,311,46,558,399,636,215,347,316,206,386,321,389,423,364,471,258,442,284
3,1,367,450,528,451,302,569,397,310,491,520,432,472,357,456,346,595,450,553,489,418,317,534
3,0,400,348,408,345,403,303,354,74,258,243,483,267,275,156,382,413,399,481,519,428,494,189
3,0,400,265,464,380,378,115,232,304,349,209,561,446,423,303,487,530,537,272,385,257,438,177
3,1,442,450,433,420,315,436,364,356,585,413,510,593,526,548,384,207,622,531,593,498,431,376
2,1,400,491,420,525,456,455,576,328,269,593,348,424,411,406,289,438,427,390,243,412,465,409
2,1,400,506,509,554,222,500,433,594,368,673,316,460,97,569,673,390,583,533,285,422,321,575
3,1,435,450,456,436,400,384,486,420,419,654,543,333,379,500,523,395,464,405,455,406,377,555
2,1,400,476,283,399,412,477,284,524,456,485,439,388,354,617,130,435,354,413,440,588,580,445
2,1,400,548,441,592,445,466,352,528,245,561,422,661,361,408,315,670,430,707,398,698,374,611
3,0,400,325,451,214,483,390,381,327,591,171,397,375,247,323,563,335,293,423,440,372,430,329
3,0,400,253,390,220,487,295,379,290,408,163,415,274,340,305,355,267,495,333,388,244,319,441
2,0,405,350,402,401,362,422,477,298,362,416,308,617,394,326,337,227,309,320,454,350,304,428
2,1,400,477,259,425,454,505,233,429,294,464,416,493,289,448,326,427,431,558,506,361,217,497
2,1,400,538,614,651,420,456,387,540,357,691,223,364,388,796,358,749,441,506,299,503,266,512
2,1,400,502,389,579,484,513,383,596,429,384,490,725,439,592,334,667,490,445,183,451,311,692
2,0,418,350,479,472,430,291,350,278,306,357,467,364,365,373,283,217,351,348,366,360,217,341
3,1,434,450,450,624,486,437,466,463,463,441,292,479,581,603,520,283,483,555,452,414,226,376
2,0,445,350,494,615,403,280,550,417,389,339,485,332,376,200,467,330,374,217,550,412,459,204
3,0,400,278,477,271,446,317,290,358,339,109,523,464,365,557,484,197,497,266,232,243,243,185
3,1,439,450,412,507,382,391,507,387,493,340,385,454,612,440,386,477,546,635,399,591,385,496
2,0,443,350,455,164,198,421,539,412,540,315,306,211,390,243,525,362,315,388,275,300,201,251
3,0,400,319,342,330,287,373,327,171,354,309,562,354,402,475,403,215,323,268,468,250,480,225
3,0,400,264,266,320,230,478,328,86,300,262,398,220,566,278,294,298,245,333,515,120,453,189
2,0,382,350,514,182,220,353,361,560,442,245,479,613,569,378,451,234,496,391,291,210,510,203
3,0,400,322,448,340,341,525,475,389,377,247,223,411,313,247,382,398,411,352,406,470,591,286
2,0,444,350,464,409,572,321,422,618,498,269,441,363,372,261,416,365,426,386,540,409,416,347
3,1,420,450,553,463,475,327,317,437,538,612,424,489,254,273,354,383,343,346,492,501,513,481
2,1,400,502,434,551,436,434,471,418,393,384,498,633,283,616,419,422,365,391,588,432,285,500
2,0,429,350,476,360,550,603,309,478,514,429,436,255,531,365,553,241,287,308,474,416,445,479
2,1,400,531,556,550,195,310,413,632,513,781,398,362,543,466,221,413,405,508,391,519,316,516
3,1,442,450,598,507,483,457,379,556,357,547,662,510,557,576,575,382,491,466,275,460,491,235
3,0,400,250,260,176,320,244,327,340,308,242,292,381,471,213,365,231,403,300,447,204,317,141
3,0,400,341,348,380,489,361,498,495,444,334,313,205,590,295,447,156,477,336,311,264,392,247
2,0,385,350,227,235,526,283,432,458,402,346,477,291,369,275,319,392,329,352,439,230,435,224
3,0,400,256,523,194,398,458,462,121,390,265,209,328,547,235,455,325,302,332,296,150,377,248
2,0,384,350,407,323,214,417,480,71,346,355,382,479,521,309,268,370,359,319,414,214,276,470
2,1,400,536,571,776,323,575,197,564,344,540,394,545,262,499,173,547,456,606,396,453,389,678
3,0,400,325,415,315,432,227,383,381,356,438,462,292,192,187,430,322,360,237,437,187,521,472
2,0,446,350,284,533,675,295,325,435,540,459,416,398,241,397,617,239,275,385,444,466,420,380
2,0,364,350,412,369,384,341,389,391,394,279,364,349,414,277,487,238,223,396,395,485,395,274
2,1,400,462,413,633,375,434,463,516,267,442,317,288,430,390,447,494,473,548,341,472,440,444
2,1,400,494,480,338,332,674,324,466,286,626,329,531,379,391,544,422,475,401,431,531,521,613
2,1,400,531,436,571,443,273,380,508,566,597,299,602,424,450,450,257,358,412,300,494,540,440
3,1,386,450,417,395,344,446,405,363,459,494,523,337,455,374,275,321,316,621,420,496,431,289
2,1,400,514,553,597,485,512,460,351,394,521,378,625,510,529,248,524,444,524,293,661,156,330
2,0,430,350,428,340,414,194,398,604,465,238,512,263,408,208,519,227,529,317,267,356,396,254
2,1,400,487,474,455,502,401,385,567,428,401,192,508,638,563,274,386,467,571,499,380,339,441
3,1,383,450,419,387,421,435,367,403,542,468,450,456,382,410,286,474,352,431,333,615,472,440
3,0,400,343,333,389,249,350,486,445,676,377,460,441,411,366,369,366,379,176,273,510,411,347
2,0,389,350,286,246,436,285,158,322,287,433,437,79,235,240,519,188,517,276,399,517,460,148
3,1,411,450,299,305,414,581,377,471,330,494,428,671,500,478,352,344,314,357,439,357,359,574
2,1,400,467,466,428,480,549,392,770,291,506,535,573,448,408,456,543,356,497,371,372,411,689
3,1,363,450,379,472,226,491,356,561,353,438,384,364,575,641,161,237,561,464,457,377,230,470
2,1,400,470,380,664,452,585,396,487,620,596,377,341,355,531,446,459,254,407,430,481,320,522
2,0,424,350,414,256,322,382,320,394,305,285,356,211,424,368,414,299,315,172,430,245,558,241
3,0,400,335,416,289,361,298,363,484,371,257,516,329,361,186,363,288,272,419,428,294,332,338
3,0,400,296,105,299,414,154,416,230,302,417,503,69,325,343,392,106,323,173,384,279,473,289
3,0,400,290,301,411,424,101,585,189,288,283,452,391,263,195,231,399,283,375,435,285,397,281
3,1,438,450,402,549,289,372,359,496,494,482,468,353,559,497,629,352,519,523,582,339,459,405
3,0,400,261,569,363,518,300,320,250,486,90,484,136,545,265,398,83,402,298,510,124,416,336
2,0,352,350,372,212,433,504,381,480,386,191,257,342,344,441,386,349,346,487,485,318,312,379
2,1,400,479,298,631,364,537,228,618,448,555,369,615,431,596,229,438,410,438,475,494,348,378
2,1,400,476,535,489,312,613,316,509,367,503,520,403,297,573,498,549,421,382,425,437,202,332
2,0,372,350,394,249,311,418,261,442,280,449,321,272,217,184,643,467,316,245,300,363,409,360
3,1,381,450,429,469,379,465,388,445,391,317,413,471,401,462,284,180,403,629,443,530,414,331
2,0,353,350,490,319,438,380,310,326,415,342,346,307,314,340,208,255,225,288,159,414,468,400
2,1,400,535,392,550,330,579,287,603,432,560,403,583,427,315,346,508,346,503,378,528,548,469
2,0,406,350,419,311,408,478,436,384,460,490,433,274,524,236,343,403,181,504,238,326,327,446
3,1,402,450,436,353,352,536,128,350,342,464,234,568,541,358,327,471,183,373,283,557,240,579
3,0,400,343,451,201,519,458,658,393,297,276,432,299,84,425,409,306,395,403,358,302,385,227
2,0,353,350,114,340,346,393,300,263,303,383,353,301,442,495,281,321,368,352,506,271,326,272
2,1,400,484,380,399,437,539,477,334,298,526,383,450,469,382,321,481,295,582,341,545,380,470
3,1,396,450,540,431,145,521,347,504,574,406,266,565,452,362,486,606,345,231,311,386,362,164
2,0,392,350,547,522,556,128,246,317,426,383,267,235,234,330,365,379,427,315,335,249,253,393
2,0,426,350,303,449,282,546,529,502,317,504,459,297,268,427,484,312,359,404,380,478,741,250
3,1,444,450,393,455,422,390,529,455,600,483,424,294,636,537,392,595,369,437,435,516,445,730
3,1,365,450,387,351,498,445,319,561,397,377,353,476,373,331,311,558,338,374,336,549,512,392
3,0,400,309,578,384,334,342,614,406,414,387,480,431,332,345,524,373,493,489,515,430,424,390
3,0,400,252,167,169,418,295,386,315,346,292,373,320,377,166,477,212,518,330,503,243,541,314
2,0,407,350,409,199,416,198,262,560,444,404,389,313,217,367,379,270,391,280,367,213,495,335
2,1,400,505,378,493,481,474,363,655,422,524,501,500,99,395,453,637,354,455,329,543,273,541
2,0,423,350,363,250,433,257,382,282,364,289,292,414,556,355,327,349,301,386,324,333,391,382
2,0,438,350,503,296,508,182,407,354,611,234,443,434,293,264,357,199,351,238,448,552,470,411
2,0,406,350,252,321,296,453,443,385,562,500,531,505,384,449,366,169,519,256,279,377,370,385
2,1,400,514,317,593,402,416,401,583,468,639,316,449,398,401,366,388,471,396,340,424,531,431
2,1,400,530,481,666,279,506,523,526,483,569,512,612,467,675,350,685,377,463,423,501,315,539
3,1,380,450,407,420,475,493,386,395,628,384,427,395,146,349,406,553,341,412,301,425,541,304
2,0,352,350,389,259,568,358,375,246,525,207,530,231,427,542,409,167,435,586,263,346,426,335
3,1,406,450,503,369,428,142,480,433,379,448,461,308,453,367,293,573,255,279,550,566,570,486
3,1,391,450,258,591,500,470,445,515,506,473,371,525,314,505,345,354,388,303,364,448,423,317
3,0,400,347,341,345,399,439,422,208,453,388,324,349,338,281,345,541,349,792,467,506,355,340
3,0,400,325,466,274,537,369,404,297,540,254,375,462,491,269,321,315,200,296,326,394,342,312
2,1,400,525,235,643,482,659,563,502,577,584,429,478,495,582,556,444,377,661,274,605,448,432
2,1,400,462,316,593,543,428,412,534,224,461,495,448,415,401,498,490,507,369,376,588,436,422
3,1,417,450,467,536,331,355,420,427,489,439,404,499,245,413,397,520,246,366,384,525,474,397
3,0,400,300,557,381,349,191,338,321,342,196,451,283,409,554,356,437,480,352,195,285,332,231
2,1,400,458,555,236,365,523,664,399,414,476,565,451,462,451,273,467,348,454,333,547,332,491
3,1,381,450,403,375,477,314,342,445,353,589,185,533,375,572,232,523,494,514,464,450,440,426
3,0,400,306,420,381,382,281,426,234,507,268,335,214,224,373,383,378,348,246,442,408,492,348
3,1,383,450,380,473,353,627,389,226,329,638,547,547,394,593,410,524,483,567,341,488,437,419
3,1,421,450,542,284,451,581,503,509,260,548,383,362,615,330,524,423,403,495,520,310,406,452
3,0,400,304,346,189,516,255,289,448,430,203,419,235,386,427,351,247,495,175,278,471,464,112
2,1,400,519,443,358,427,438,301,529,465,646,349,562,302,614,357,556,296,574,455,445,313,539
2,0,375,350,304,164,344,515,464,464,308,322,283,396,379,165,290,475,452,239,348,444,283,273
3,0,400,285,382,184,302,303,378,336,349,164,414,474,280,327,404,240,655,220,385,269,418,280
2,0,352,350,406,478,272,363,439,313,331,345,274,480,335,326,434,335,454,256,492,486,360,185
2,1,400,484,489,480,482,422,275,651,550,544,391,327,447,412,578,172,334,547,404,437,301,524
2,0,404,350,412,483,577,298,606,407,511,392,292,302,380,337,416,351,430,504,677,240,444,328
3,0,400,312,457,362,479,343,265,264,357,345,436,169,331,362,424,386,458,400,392,319,399,122
3,0,400,257,500,239,241,108,358,258,439,295,597,253,250,202,379,285,262,190,458,211,223,277
2,1,400,478,459,483,320,331,304,602,324,456,494,341,554,457,470,195,426,570,431,489,431,496
2,1,400,533,312,424,472,589,340,423,269,454,586,600,384,571,528,447,417,623,381,430,398,722
3,0,400,281,414,368,305,309,376,113,340,291,329,404,348,276,531,40,272,449,507,353,184,384
2,1,400,489,403,506,313,416,299,411,486,463,419,550,485,432,511,548,394,339,238,507,181,487
3,1,375,450,324,417,410,486,572,488,343,386,319,437,286,385,286,395,474,523,254,466,354,379
2,1,400,532,302,737,490,517,364,582,450,503,263,454,322,421,391,458,160,446,314,547,485,521
3,1,390,450,425,511,437,606,333,514,408,245,401,404,265,258,522,205,603,387,433,383,330,311
3,0,400,322,433,344,263,502,490,313,334,277,461,466,371,234,465,363,436,301,395,297,596,327
3,1,413,450,422,364,442,521,581,288,419,315,380,431,355,366,262,430,495,433,576,408,425,574
2,1,400,507,422,449,214,440,332,466,392,705,344,572,357,422,405,466,444,613,204,545,399,518
2,1,400,509,433,495,274,407,430,567,375,528,393,470,252,539,333,445,479,571,558,620,382,300
2,0,437,350,384,418,242,256,246,533,380,368,314,380,232,406,446,315,419,302,413,320,399,197
2,0,396,350,390,342,408,336,250,199,424,314,323,413,203,415,329,270,428,319,405,439,343,365
2,1,400,513,388,709,471,322,508,686,273,659,327,274,284,461,440,709,562,507,470,453,516,598
2,1,400,521,284,548,420,488,374,549,485,464,280,439,493,501,541,523,299,365,140,573,541,554
3,1,438,450,396,468,379,548,391,476,377,448,274,437,589,361,477,421,418,415,562,335,385,454
2,0,415,350,501,213,434,410,525,339,298,355,457,440,508,273,444,150,389,349,457,401,589,435
2,0,387,350,370,360,400,439,339,449,380,279,548,315,530,245,379,408,359,169,410,369,411,259
2,1,400,538,371,772,507,508,362,714,172,411,479,570,556,668,421,642,473,372,331,404,306,619
3,0,400,348,312,431,456,263,545,322,491,249,267,310,501,333,283,416,518,328,481,609,287,459
2,1,400,513,389,736,450,468,467,760,394,420,390,573,353,423,326,451,487,420,316,293,370,546
2,1,400,510,333,627,532,329,444,483,344,474,304,482,446,643,350,465,517,581,393,529,403,466
3,1,405,450,302,412,503,528,552,646,374,526,361,498,472,480,361,577,496,430,270,459,364,425
2,1,400,506,472,488,322,631,377,371,517,467,442,435,346,516,285,526,358,328,308,361,323,444
3,1,364,450,434,390,340,428,364,511,249,485,430,344,244,585,452,567,501,449,308,435,335,417
3,1,367,450,448,499,311,514,362,382,622,555,422,473,295,374,151,399,384,474,540,424,305,480
3,0,400,325,272,214,379,337,465,328,381,412,490,234,287,342,405,282,482,347,327,391,408,480
3,1,388,450,425,359,376,415,438,372,386,400,200,661,552,399,370,412,161,423,538,481,253,582
3,1,356,450,269,629,311,444,356,455,398,515,337,456,418,526,293,584,298,360,391,442,248,462
2,0,405,350,412,253,423,312,499,285,348,286,450,441,441,355,425,290,563,549,494,372,263,413
3,1,387,450,386,654,367,390,291,517,396,434,329,434,419,596,374,582,440,479,664,523,409,590
2,0,431,350,546,450,347,327,494,156,152,377,457,297,309,330,602,390,482,379,529,548,389,197
2,1,400,518,302,606,396,512,535,664,248,586,249,405,406,540,402,448,155,458,486,537,366,532
3,0,400,273,472,372,369,457,319,558,494,245,330,56,502,241,671,297,447,284,362,264,203,304
3,1,370,450,456,705,243,382,459,522,321,390,411,561,433,361,242,441,404,579,370,506,437,350
2,0,421,350,356,305,306,245,479,251,525,413,535,313,363,263,413,476,221,300,234,465,610,161
3,1,362,450,501,577,448,439,324,430,388,449,359,382,469,431,393,435,515,468,412,487,451,382
3,0,400,324,512,275,354,92,352,392,313,362,554,332,494,410,436,257,369,275,472,304,521,503
2,0,408,350,376,571,496,358,504,340,502,147,299,287,457,363,311,305,438,502,428,233,318,398
3,0,400,304,436,174,273,296,274,196,383,256,409,292,557,367,241,278,466,413,303,277,412,358
3,0,400,266,299,377,465,80,529,201,422,353,267,386,248,189,466,151,440,411,223,224,499,491
2,0,363,350,347,352,417,363,280,375,468,260,527,298,295,242,332,398,362,408,442,274,318,338
3,1,446,450,435,646,498,707,493,226,518,287,275,422,420,492,412,537,314,365,350,518,474,593
2,0,441,350,328,318,418,212,378,496,560,394,516,360,444,372,385,351,528,508,557,271,310,389
2,1,400,462,331,628,337,418,488,438,396,611,460,321,313,515,393,385,458,447,267,427,311,401
3,0,400,296,493,404,322,329,251,225,547,271,557,222,492,342,351,452,550,443,460,346,365,432
2,1,400,499,384,573,322,541,305,628,316,313,471,669,530,429,429,481,417,514,377,560,308,646
3,0,400,273,538,200,434,405,370,65,362,333,470,284,330,293,552,303,390,328,562,219,468,265
2,0,434,350,352,182,294,319,410,438,415,376,528,361,286,470,447,375,484,317,403,426,418,512
3,0,400,309,538,251,628,282,423,177,430,308,312,329,433,297,407,183,327,324,651,307,188,314
2,1,400,458,332,396,340,591,316,452,496,374,434,607,261,402,448,626,352,432,508,439,380,473
3,1,352,450,481,425,317,407,413,361,338,502,297,384,259,453,487,652,318,547,475,450,240,530
2,1,400,498,472,479,401,482,367,571,364,617,387,316,415,465,581,431,456,447,489,552,467,382
2,1,400,487,458,553,538,581,338,548,430,645,371,465,327,520,392,423,522,452,456,469,485,601
2,0,358,350,434,364,163,267,391,365,285,278,440,390,261,459,264,373,531,473,366,304,411,401
3,0,400,257,367,303,468,243,380,320,242,77,408,304,671,439,150,185,411,312,455,169,260,332
2,0,375,350,392,552,310,561,222,162,396,258,389,429,322,208,357,124,488,501,321,230,364,302
3,1,374,450,519,396,281,351,334,584,320,515,407,411,210,653,324,328,574,387,195,382,337,186
2,0,405,350,584,189,360,352,429,233,402,315,402,392,366,449,375,317,492,362,284,326,451,208
3,1,354,450,496,465,330,384,352,455,375,434,269,387,189,403,476,409,428,496,406,438,328,421
2,0,434,350,521,383,415,310,253,434,418,479,434,446,339,364,470,384,536,496,327,128,513,311
2,0,386,350,498,257,317,326,436,455,457,276,331,441,308,471,301,384,257,238,447,416,471,431
2,0,438,350,468,467,422,496,326,266,484,441,429,341,528,553,421,210,473,270,458,286,328,318
3,0,400,323,303,280,428,440,464,281,472,472,644,379,380,258,377,252,335,298,443,216,386,310
3,1,366,450,396,509,355,358,475,331,368,522,247,410,386,376,400,334,332,274,438,409,309,544
2,1,400,471,357,391,467,377,409,402,392,516,437,533,183,295,215,567,501,577,313,482,363,515
2,0,362,350,322,369,332,503,401,321,348,232,182,400,397,334,205,358,316,326,457,392,660,386
3,1,413,450,308,480,432,383,465,280,389,408,472,319,449,433,561,570,547,480,489,453,695,624
3,0,400,309,656,386,513,360,250,485,395,322,139,254,416,532,447,303,412,277,305,230,530,320
3,0,400,327,584,268,522,196,410,214,383,129,349,258,406,293,553,401,477,204,503,331,446,278
2,1,400,487,523,420,487,521,454,440,381,555,296,407,602,357,328,351,368,490,397,431,192,545
2,1,400,496,386,370,250,548,554,619,385,605,334,524,256,484,414,503,547,607,200,630,448,507
2,1,400,533,514,651,498,557,405,459,372,565,297,523,477,495,445,401,291,639,299,396,578,496
2,0,353,350,309,195,403,315,381,406,106,244,227,356,472,464,373,343,417,477,214,375,396,422
3,0,400,266,353,147,572,257,587,182,534,221,430,358,391,438,462,104,357,248,179,270,433,45
3,0,400,292,440,186,647,205,319,275,476,262,427,166,307,497,314,427,202,291,301,442,323,266
