Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
1,0,268,350,161,296,181,260,325,301,281,406,255,223,306,241,255,349,311,188,136,548,240,191
0,0,421,350,266,478,502,409,433,302,361,224,403,480,378,385,599,372,519,411,251,420,425,521
0,0,410,350,201,236,406,251,599,360,418,474,248,384,440,390,431,207,328,424,322,316,408,358
0,1,451,450,373,291,544,409,570,483,581,492,456,362,569,500,452,342,488,559,426,529,546,424
1,1,384,450,243,459,177,442,528,274,354,386,534,240,356,676,403,430,376,539,245,468,293,416
1,1,375,450,408,415,313,366,335,582,398,322,441,372,334,519,313,470,319,394,319,420,437,339
0,1,330,450,280,472,347,503,395,602,242,444,222,548,348,442,359,486,353,440,225,492,276,471
1,1,400,450,523,417,425,414,410,590,302,321,518,259,578,586,449,604,545,594,500,436,460,379
0,1,365,450,590,507,497,747,397,416,297,403,232,361,140,357,454,435,529,272,306,455,460,537
0,1,546,450,548,248,476,451,525,452,568,653,583,500,335,465,530,488,630,499,347,548,453,479
1,1,437,450,387,527,417,449,587,480,266,552,417,525,336,486,636,577,346,379,507,317,248,290
1,1,380,450,297,494,536,543,400,380,274,331,242,403,490,434,300,549,298,391,252,334,277,462
0,0,369,350,255,268,244,383,359,128,338,393,380,390,203,405,310,350,320,185,331,238,493,108
1,0,338,350,304,266,367,203,150,344,489,246,355,381,455,278,258,355,273,341,509,270,339,413
0,0,409,350,351,322,355,301,511,303,450,306,483,400,518,354,333,403,382,287,544,337,322,325
0,0,383,350,315,258,270,320,362,266,508,382,323,380,344,321,519,603,345,379,201,377,445,221
1,1,438,450,487,403,381,310,497,585,440,555,358,600,527,475,363,429,318,528,525,456,333,315
1,1,447,450,533,556,437,524,486,525,500,668,379,362,466,634,348,257,492,480,456,552,367,430
1,0,361,350,274,524,368,468,511,443,251,506,199,442,352,376,476,325,412,429,329,351,342,295
1,0,409,350,472,528,567,159,419,483,381,197,460,161,419,457,431,475,513,205,499,313,467,201
0,1,547,450,473,437,599,514,434,566,649,454,498,450,564,490,571,325,440,556,417,218,569,283
0,0,375,350,395,396,481,280,344,265,414,407,295,385,378,495,391,213,359,272,322,221,287,388
0,0,411,350,374,354,506,300,352,298,432,281,392,314,517,426,273,377,510,355,467,580,349,432
0,1,530,450,400,420,589,394,501,578,442,419,599,467,446,619,493,326,323,350,707,472,590,368
1,0,378,350,285,432,384,493,440,369,392,309,219,391,285,274,515,559,381,295,301,347,358,214
1,1,358,450,533,296,348,309,325,419,370,359,458,378,324,462,287,460,390,443,358,515,500,371
0,0,379,350,526,357,324,361,325,300,535,535,475,446,445,268,572,469,285,348,354,425,481,450
0,0,355,350,320,474,156,344,305,212,373,359,433,263,573,306,292,180,225,345,260,524,207,307
0,1,260,450,241,475,332,625,166,418,177,403,110,480,276,359,92,532,242,345,234,451,390,511
1,0,447,350,414,547,514,181,509,592,265,216,437,165,521,401,471,393,203,397,559,457,520,329
0,1,413,450,215,455,222,330,502,299,534,434,378,284,355,559,482,381,471,369,418,400,361,411
1,1,393,450,469,464,191,399,251,418,392,546,476,418,349,451,480,469,189,450,597,499,637,536
1,0,517,350,507,430,367,349,543,242,638,455,507,122,605,313,556,336,557,471,585,398,671,312
1,0,281,350,126,197,235,532,244,416,266,529,242,276,215,240,204,398,190,640,257,415,229,387
1,1,440,450,468,483,339,264,572,281,439,367,420,399,554,447,412,422,518,395,301,264,349,533
1,1,443,450,611,487,463,393,335,318,565,403,413,601,509,516,361,471,345,414,342,275,362,378
0,1,545,450,533,467,453,313,405,428,681,434,564,205,680,343,713,240,604,573,755,324,621,345
0,1,507,450,436,391,349,357,622,561,502,549,445,462,607,649,716,481,457,430,524,552,439,496
0,0,356,350,327,387,342,430,259,345,197,289,516,278,220,272,236,337,580,365,445,305,311,332
1,0,278,350,296,317,348,686,260,318,255,415,335,211,256,535,250,301,446,334,372,336,439,318
0,1,325,450,522,527,429,554,444,317,253,486,153,491,476,592,364,306,385,381,423,488,331,494
0,1,283,450,236,350,312,518,217,507,270,467,500,468,302,661,277,518,261,461,321,400,270,463
0,1,367,450,335,445,307,368,376,324,511,358,255,474,367,541,457,454,256,383,514,528,322,309
1,1,434,450,489,556,468,508,539,432,416,377,524,368,503,394,320,605,500,557,346,345,218,502
0,0,403,350,392,430,299,265,551,419,541,492,337,479,453,353,305,427,385,383,248,460,502,356
0,1,432,450,386,345,544,442,371,437,406,633,334,595,392,413,429,489,500,605,406,479,433,298
1,0,424,350,465,401,420,208,343,306,454,420,541,271,328,389,389,433,458,327,446,375,409,299
0,1,413,450,396,529,240,358,357,470,446,488,303,228,436,454,498,434,252,237,347,479,499,346
0,1,404,450,271,554,397,541,273,266,390,209,389,708,466,588,423,565,464,602,274,355,550,495
0,0,382,350,337,292,404,320,497,232,326,233,498,271,391,134,514,333,312,226,393,476,330,299
1,1,386,450,416,635,166,313,366,403,279,530,283,474,339,461,323,338,321,418,369,625,261,281
1,1,435,450,382,438,510,252,465,555,279,573,386,364,380,475,416,385,528,360,503,136,365,511
0,1,410,450,324,486,292,442,464,405,427,396,643,537,454,500,277,466,359,399,256,702,464,546
1,1,380,450,361,365,380,530,560,314,484,493,236,429,299,216,259,187,281,413,520,530,317,478
1,1,417,450,317,458,446,545,478,386,439,532,405,359,381,337,613,652,340,505,454,310,403,509
1,0,260,350,223,224,288,491,328,422,184,477,271,267,133,200,22,288,432,179,240,503,114,167
0,1,520,450,582,323,536,325,492,357,537,581,597,484,523,491,441,476,596,529,600,548,439,448
1,1,384,450,426,405,453,393,344,564,379,367,470,573,348,547,337,326,359,455,634,484,387,194
0,0,407,350,414,528,485,198,361,249,230,500,443,422,263,380,474,388,605,324,539,278,423,285
0,0,352,350,264,375,219,281,290,479,452,202,462,281,346,462,429,253,346,471,378,335,339,358
0,0,449,350,610,243,471,309,379,352,351,279,344,427,542,343,448,406,351,222,601,494,324,417
1,1,379,450,468,469,429,385,261,554,397,529,386,509,507,540,234,581,424,460,466,466,388,488
0,0,352,350,376,258,168,459,482,570,342,441,364,295,372,394,473,318,103,196,428,435,212,338
0,1,470,450,381,617,500,396,369,500,319,517,555,439,512,655,439,494,417,485,496,308,519,372
0,0,365,350,347,373,472,202,394,337,372,321,411,447,236,510,374,378,161,351,370,124,486,266
1,1,430,450,279,295,602,374,424,428,568,384,428,520,261,672,331,383,597,570,288,516,564,402
1,1,370,450,399,449,405,408,276,445,308,447,356,410,272,608,247,396,374,489,329,550,322,525
1,1,407,450,303,448,433,537,302,436,565,434,458,383,479,420,358,561,478,458,370,559,373,475
1,1,368,450,167,354,328,460,178,278,530,386,394,514,367,405,415,503,352,651,368,468,226,467
1,0,509,350,575,324,584,369,426,350,665,357,525,376,392,249,403,413,403,280,449,218,534,228
1,0,515,350,547,526,532,280,448,254,615,425,439,281,489,255,532,304,659,424,371,413,497,492
1,0,498,350,580,309,653,426,504,499,384,365,374,340,465,487,705,376,464,481,407,351,531,505
1,0,526,350,565,280,485,373,293,311,380,473,375,326,572,259,503,278,513,538,607,258,571,416
1,0,450,350,421,315,585,223,435,452,370,575,574,559,442,415,385,390,543,466,544,314,397,278
1,0,527,350,383,423,766,204,544,343,413,409,411,305,484,459,470,452,553,269,568,152,560,462
1,1,363,450,316,317,404,466,423,431,391,589,355,355,328,493,284,503,377,298,433,519,268,368
0,0,371,350,398,354,288,482,338,280,404,244,313,295,381,311,367,247,432,368,449,420,301,400
0,0,426,350,425,199,499,325,612,167,499,229,496,383,226,391,500,344,352,370,238,224,449,359
0,1,411,450,383,588,705,318,365,383,380,388,222,392,356,446,550,442,441,360,358,317,599,420
0,0,440,350,382,285,471,111,411,248,509,461,562,415,652,391,446,234,458,135,433,326,518,393
0,1,280,450,319,452,283,478,277,344,122,565,371,272,348,544,561,503,383,423,236,346,156,359
0,0,381,350,367,295,415,494,392,249,345,196,369,426,221,454,415,486,333,317,413,270,433,429
0,0,432,350,332,290,340,375,390,523,489,244,299,464,439,429,420,220,584,404,395,429,474,263
0,1,493,450,562,687,457,381,405,395,513,375,668,336,522,433,329,485,745,350,529,489,526,192
1,0,380,350,374,424,296,362,529,298,261,416,485,276,384,496,347,357,309,139,188,412,524,305
0,1,460,450,701,393,500,521,570,415,534,516,380,340,575,446,381,443,332,317,383,559,446,306
0,1,369,450,347,51,345,400,319,403,652,330,440,565,305,270,241,376,358,571,345,421,468,543
0,1,483,450,296,417,646,593,427,428,492,294,678,292,504,480,524,455,394,483,447,421,330,282
1,0,333,350,390,405,244,332,486,274,251,502,49,408,385,234,417,356,329,437,414,237,242,366
0,0,412,350,550,113,496,365,352,294,456,213,374,435,263,330,292,339,338,411,488,337,205,378
1,0,537,350,473,478,502,228,473,93,575,381,511,427,601,198,541,361,593,400,634,103,584,431
0,0,391,350,505,416,339,246,97,424,299,352,350,363,553,558,311,487,291,485,212,350,242,518
1,0,547,350,593,244,575,469,767,342,356,229,504,375,566,370,276,291,648,189,514,396,567,515
0,0,381,350,393,263,542,151,416,256,409,364,299,423,338,567,331,476,338,411,229,655,196,366
1,0,377,350,431,299,363,191,603,483,439,174,435,442,340,551,378,141,145,439,335,324,488,333
1,0,372,350,310,315,182,371,418,384,367,397,310,323,514,396,418,273,115,388,355,288,638,344
0,0,417,350,600,383,472,392,404,371,380,232,437,307,435,433,343,420,481,367,406,368,344,199
0,0,445,350,590,197,510,330,436,230,460,427,587,326,542,325,476,426,351,248,408,368,267,584
1,1,421,450,276,462,374,430,329,377,475,431,383,401,366,439,468,432,495,447,441,556,354,488
0,1,428,450,548,572,372,557,602,406,405,305,378,463,320,384,458,513,361,311,427,580,325,275
0,1,297,450,301,474,362,316,218,300,327,561,362,479,447,400,25,425,462,438,299,462,201,416
0,0,440,350,486,440,193,527,380,322,330,278,484,438,513,372,335,270,403,145,678,570,436,499
1,1,366,450,368,633,394,557,388,529,218,496,557,648,527,506,314,537,332,565,369,570,199,448
0,0,413,350,376,340,484,249,399,397,582,286,559,575,480,381,342,372,552,167,452,416,501,303
0,0,398,350,529,266,197,459,269,428,355,471,560,382,235,349,522,338,334,445,562,266,368,641
1,0,306,350,380,263,86,455,291,464,179,261,194,284,235,587,190,380,203,437,277,264,451,381
1,1,418,450,581,349,247,403,571,356,526,272,455,273,542,322,334,393,398,480,333,312,541,567
0,1,528,450,462,454,663,622,533,496,509,318,664,373,523,471,458,373,437,429,629,420,590,599
1,1,402,450,340,488,387,585,486,429,471,412,466,373,436,377,452,480,393,550,236,415,517,463
0,0,398,350,334,565,413,425,264,214,416,310,366,337,139,161,350,249,396,407,426,216,513,315
1,1,368,450,471,495,485,560,585,516,345,374,350,378,379,294,425,505,281,614,428,228,290,578
1,1,444,450,283,348,436,457,491,403,371,453,306,301,540,527,497,477,322,381,342,252,523,448
1,1,387,450,314,385,505,515,386,413,566,597,482,402,513,517,375,381,416,385,391,373,303,451
1,0,468,350,466,441,310,217,553,460,534,445,510,388,418,401,349,320,623,450,470,121,487,427
1,0,386,350,449,335,307,284,359,273,359,386,272,425,224,118,132,537,505,366,465,118,419,479
0,0,408,350,350,273,376,234,343,293,463,305,418,412,531,424,347,458,367,553,382,209,319,432
0,0,368,350,415,416,343,224,592,223,434,395,400,249,214,341,239,423,398,281,379,523,426,311
1,1,447,450,260,503,394,616,376,373,455,352,428,408,303,306,393,510,328,443,533,614,459,372
0,1,309,450,267,514,235,397,289,329,478,307,302,382,315,401,378,315,178,403,340,378,319,314
0,0,446,350,407,430,554,328,585,229,384,491,300,556,389,326,536,181,371,506,279,252,294,427
1,1,396,450,461,469,492,431,461,359,440,488,338,516,380,339,156,431,420,527,609,485,409,639
1,0,459,350,282,398,471,254,396,406,399,412,415,329,456,216,491,371,446,309,377,384,474,377
0,0,392,350,382,300,302,293,481,434,565,205,456,296,560,553,432,166,454,232,422,254,500,265
1,1,398,450,508,483,389,577,475,537,523,422,410,698,394,582,173,518,217,441,462,424,289,511
0,1,409,450,362,221,298,265,321,378,476,574,522,310,439,331,493,676,328,431,544,281,519,393
1,1,394,450,529,546,502,409,489,409,442,588,501,447,371,320,499,508,382,473,422,371,248,618
0,0,418,350,440,344,391,150,496,345,504,429,270,224,356,480,409,361,408,265,251,459,363,348
1,0,325,350,220,397,300,300,352,389,312,202,397,370,342,314,268,251,212,287,309,241,243,427
1,0,489,350,433,475,503,479,498,216,330,128,485,354,411,390,474,346,580,422,593,428,432,471
0,1,486,450,577,377,383,433,545,516,531,427,408,480,343,513,451,501,564,391,659,529,588,275
1,0,388,350,293,573,587,457,491,230,432,310,268,467,430,446,522,86,318,421,367,404,294,341
0,1,453,450,513,464,576,440,487,503,505,551,415,607,296,340,425,470,450,527,694,449,412,652
1,0,405,350,448,336,328,255,401,342,419,304,290,162,437,323,486,391,246,574,375,416,455,296
1,1,430,450,245,396,387,426,568,349,173,478,510,696,595,484,466,486,592,359,322,346,459,704
0,1,284,450,60,475,283,365,156,379,318,453,245,414,567,278,232,571,181,661,387,438,351,454
0,1,463,450,556,469,301,273,347,301,453,669,584,602,405,465,265,294,234,412,514,360,486,526
1,1,391,450,327,436,239,354,441,449,374,366,479,514,485,463,291,394,430,455,426,330,139,510
1,0,343,350,188,573,506,449,425,508,253,462,308,441,355,342,399,349,428,395,172,282,362,330
0,0,395,350,274,278,317,383,383,226,423,320,108,144,217,331,481,545,582,380,360,265,288,155
0,0,438,350,449,366,334,258,460,428,417,409,287,443,391,337,274,348,406,269,469,301,601,362
1,0,503,350,475,256,647,551,439,366,464,468,408,349,413,568,377,339,561,286,510,162,391,328
1,1,409,450,433,424,357,385,355,590,422,411,365,372,433,409,446,487,322,469,223,480,416,425
0,0,352,350,392,355,434,375,351,610,329,366,179,406,313,323,424,375,252,439,333,269,496,429
0,1,399,450,350,463,431,541,446,416,326,545,389,414,461,524,368,350,326,505,454,274,376,516
0,1,472,450,371,285,536,202,730,471,522,487,252,647,436,552,503,429,325,491,416,361,622,588
0,0,410,350,380,420,463,332,290,564,327,181,507,383,478,418,414,497,384,373,405,393,218,334
0,0,419,350,468,302,214,304,406,306,603,272,379,304,245,236,555,356,372,405,493,499,202,224
1,1,417,450,329,431,396,373,532,576,369,542,275,504,373,582,474,536,366,359,395,488,357,374
1,0,433,350,518,325,396,329,461,401,372,333,406,378,289,480,383,289,524,329,352,425,529,263
1,1,373,450,586,615,389,479,450,436,133,370,283,464,275,488,415,409,345,551,327,440,221,408
0,0,440,350,549,388,318,522,425,528,540,368,501,272,334,308,497,477,460,364,676,291,573,257
0,1,374,450,309,594,286,239,326,457,317,556,480,578,284,419,332,546,169,505,274,472,402,305
0,0,358,350,435,276,306,364,462,288,424,335,451,326,397,453,170,264,327,293,277,428,379,364
1,0,327,350,222,441,324,380,328,382,312,308,257,325,373,446,146,494,330,469,189,260,526,420
0,0,379,350,399,461,267,187,454,468,363,341,389,426,372,349,204,474,343,418,338,313,381,450
1,1,446,450,567,665,509,492,409,432,357,407,629,540,436,432,510,582,521,593,527,396,280,562
0,0,448,350,485,407,440,497,482,223,545,321,220,393,469,420,450,276,277,211,645,331,319,298
1,1,375,450,545,406,338,190,496,510,353,394,337,494,408,440,267,383,375,476,490,421,343,347
0,1,314,450,413,740,177,555,237,399,268,412,333,596,188,572,167,381,425,427,260,480,495,344
0,0,384,350,512,220,465,478,376,267,373,378,564,228,391,460,471,320,19,320,407,379,181,349
0,1,408,450,369,330,215,692,389,488,337,508,207,428,449,425,441,585,386,663,170,665,394,558
0,0,387,350,410,79,446,279,438,277,530,272,368,166,477,367,280,270,402,515,377,427,365,408
0,0,391,350,403,419,412,334,491,212,490,192,401,434,298,340,515,369,349,372,366,233,242,248
1,1,416,450,545,510,366,478,528,513,378,378,403,305,289,317,341,443,292,524,474,446,551,574
0,0,391,350,492,396,363,172,367,325,593,519,274,186,397,474,335,315,435,270,243,367,392,460
0,0,436,350,428,395,400,374,514,273,430,392,280,549,431,350,547,97,446,297,524,257,351,348
1,1,385,450,453,298,601,586,166,458,353,461,391,411,397,369,282,512,336,482,364,402,596,476
1,0,393,350,376,282,403,423,306,225,449,314,268,315,465,411,331,244,508,405,390,281,352,419
0,1,269,450,196,540,433,413,430,375,211,426,332,492,346,450,296,280,355,340,314,477,204,420
1,0,460,350,485,277,377,516,403,466,503,331,506,334,444,420,484,153,530,351,355,459,479,305
0,1,330,450,365,507,343,572,308,481,354,260,344,403,265,690,354,446,184,732,322,462,461,436
0,0,353,350,265,265,329,441,344,417,499,399,347,187,538,294,353,350,375,618,429,516,146,424
0,1,282,450,171,297,315,409,254,316,242,442,328,402,344,412,462,365,130,477,250,286,306,451
1,0,499,350,751,370,451,202,619,313,380,497,560,386,705,309,387,487,479,324,404,303,519,266
0,1,480,450,382,496,394,426,421,470,350,436,542,415,410,613,439,592,413,346,657,534,483,404
1,0,469,350,504,431,284,239,449,133,538,357,425,279,410,358,569,445,457,233,365,280,320,267
1,1,356,450,307,241,337,466,352,446,412,479,376,427,311,522,291,335,443,258,225,427,468,641
1,1,447,450,417,259,641,512,651,346,420,584,408,634,398,553,537,485,414,443,507,429,434,525
1,0,375,350,511,320,466,248,487,154,511,451,347,353,399,491,530,215,190,432,376,485,364,205
0,0,385,350,380,402,423,489,336,398,505,252,521,598,393,338,418,320,472,287,405,326,513,379
0,1,539,450,483,338,541,429,423,403,615,349,436,553,617,409,556,506,496,554,668,420,314,521
1,1,425,450,460,375,332,306,395,394,254,290,389,550,271,569,463,284,569,387,375,468,346,182
0,0,366,350,529,371,564,340,314,352,453,486,467,366,286,345,304,461,435,290,459,297,329,501
1,0,289,350,375,450,401,334,312,291,189,309,330,349,301,220,443,434,192,375,364,208,190,343
1,1,420,450,432,334,510,571,567,418,416,392,336,535,430,578,397,349,277,553,375,372,382,295
0,1,542,450,550,287,591,417,547,307,627,438,435,369,471,525,576,293,431,572,426,565,446,441
0,1,436,450,578,388,636,470,394,394,486,503,627,241,501,507,436,273,371,478,390,391,463,470
0,1,346,450,493,489,357,327,271,259,349,583,517,411,450,531,234,539,573,517,548,496,389,506
1,1,393,450,316,406,274,483,347,290,368,448,446,352,473,405,445,578,411,358,443,558,367,313
0,0,364,350,217,393,343,535,425,393,233,458,302,274,335,348,341,329,314,364,332,526,337,424
1,1,419,450,390,260,275,446,252,395,424,470,313,497,390,753,416,462,341,441,415,468,299,431
1,1,394,450,274,411,461,440,384,387,212,478,450,348,532,479,393,426,382,388,363,671,492,475
1,1,403,450,471,442,386,483,394,518,313,588,509,258,264,608,380,608,542,395,480,520,368,565
0,1,496,450,411,515,615,442,481,276,584,614,405,472,455,529,460,487,475,502,652,491,424,572
0,1,337,450,214,638,420,380,391,499,361,347,379,493,257,379,223,460,319,473,384,494,366,440
1,0,454,350,472,388,553,213,399,373,311,388,591,229,248,497,431,355,392,228,438,246,383,468
1,0,389,350,422,222,502,442,358,197,513,215,202,283,469,225,361,377,381,248,444,498,354,185
1,1,406,450,434,540,490,573,481,381,311,504,539,382,378,499,487,550,285,468,429,436,546,511
0,0,395,350,425,412,260,332,450,473,434,159,424,289,450,412,411,339,498,452,477,351,421,130
0,1,271,450,448,600,503,380,320,422,287,557,428,529,259,400,62,513,403,550,354,469,162,588
0,1,402,450,331,475,372,580,422,406,422,316,379,575,450,447,422,401,217,508,425,478,281,302
0,0,385,350,460,354,444,303,460,417,388,284,368,278,496,622,471,296,472,349,267,401,386,325
0,0,401,350,255,352,379,392,366,302,472,311,456,263,517,365,331,437,505,438,377,391,603,240
0,0,402,350,661,537,442,347,292,367,489,313,390,481,218,306,321,215,574,490,280,373,381,321
1,1,357,450,157,625,359,402,387,397,419,427,403,411,346,427,298,482,341,350,326,534,180,502
0,1,261,450,122,483,309,515,195,400,265,598,255,408,156,599,200,664,252,533,170,544,175,355
0,1,518,450,639,442,553,427,404,528,586,327,358,512,511,378,546,516,611,485,642,356,464,555
0,1,395,450,269,435,255,686,426,552,491,397,401,195,398,475,427,537,500,437,420,436,364,395
0,0,390,350,322,422,572,226,491,81,346,743,338,170,285,275,552,367,255,168,485,286,385,582
0,0,416,350,308,420,498,291,597,272,651,487,424,447,421,465,439,347,403,583,390,240,456,422
0,0,356,350,392,447,211,443,393,361,354,160,463,260,414,207,491,342,335,507,396,391,409,334
1,0,277,350,399,444,409,296,367,205,387,453,431,460,297,290,303,382,167,206,322,251,159,277
0,0,444,350,448,419,261,471,439,454,354,446,515,381,481,404,355,292,539,294,405,496,455,291
1,0,253,350,417,245,391,429,289,222,361,488,291,112,404,218,164,466,186,353,294,298,272,285
1,1,407,450,376,475,582,595,402,358,477,513,377,350,479,432,434,420,342,527,363,504,538,553
0,1,464,450,423,295,449,587,467,480,380,644,463,398,509,454,416,568,494,435,598,498,420,270
0,1,441,450,412,556,472,289,531,300,560,400,554,455,439,413,645,552,606,447,579,536,354,412
0,0,354,350,329,424,183,242,344,318,189,179,417,248,379,425,347,322,125,370,278,435,353,603
0,1,422,450,485,479,398,373,398,500,428,500,456,465,558,478,372,599,429,491,442,541,608,661
1,1,386,450,594,299,371,617,318,449,251,416,308,542,251,402,343,382,415,422,537,668,511,404
0,1,499,450,520,474,529,474,522,583,370,286,469,318,477,270,292,270,534,385,506,396,507,410
0,0,393,350,474,518,505,469,482,422,394,417,403,287,367,342,391,346,327,322,552,324,451,244
1,0,472,350,575,212,331,357,516,298,470,412,710,77,370,248,639,261,528,438,441,409,593,391
0,1,460,450,453,285,343,400,307,429,350,541,254,583,482,434,330,433,455,622,219,539,636,582
0,0,364,350,304,391,330,315,426,114,247,518,354,311,346,200,295,369,344,430,306,336,363,444
1,0,385,350,412,390,240,299,341,397,385,359,386,250,363,403,311,354,187,250,443,266,352,503
1,0,510,350,528,186,493,280,477,374,421,421,561,252,639,378,402,437,641,293,559,364,731,404
0,0,359,350,453,381,552,412,203,487,401,242,307,274,220,432,410,284,378,387,385,348,169,493
0,1,415,450,320,382,507,259,434,373,446,509,351,388,520,599,212,277,431,314,336,407,461,407
1,0,401,350,554,201,534,541,321,348,520,427,497,404,420,531,640,302,574,393,353,371,412,141
1,0,388,350,409,329,415,317,384,438,554,334,358,436,392,236,464,176,399,103,326,342,412,339
0,0,446,350,332,207,453,222,356,179,339,547,436,431,373,249,435,304,269,156,461,220,652,133
0,0,392,350,365,201,445,266,417,391,455,259,443,259,276,410,499,167,533,354,429,412,420,454
0,1,384,450,314,551,438,600,343,425,391,474,395,375,399,542,495,320,461,410,356,480,548,712
0,0,359,350,266,153,433,329,373,377,538,404,405,110,302,516,474,383,432,409,202,562,236,448
1,0,260,350,320,357,316,313,243,438,277,670,244,402,252,371,26,118,324,443,253,346,269,521
0,0,406,350,445,420,392,218,365,358,464,225,311,343,423,325,375,301,514,438,262,233,311,254
1,1,419,450,491,422,267,473,526,446,315,400,478,478,386,370,334,617,532,544,474,607,328,508
1,1,379,450,273,509,615,584,500,413,378,664,316,410,427,534,413,456,377,322,437,640,402,451
1,1,354,450,399,618,204,530,464,211,332,359,325,562,574,388,295,421,381,505,331,473,262,499
0,0,371,350,377,537,293,362,352,338,267,578,390,367,187,333,367,400,482,184,351,394,411,355
0,0,381,350,351,312,318,365,198,314,325,539,472,252,371,244,557,368,433,236,261,509,407,344
1,1,415,450,142,408,553,260,668,448,573,444,533,523,355,496,467,443,390,288,502,703,320,390
0,1,472,450,421,429,552,569,337,528,509,532,404,375,668,524,456,489,523,428,372,503,473,502
1,1,404,450,199,530,388,464,415,514,320,516,512,367,442,440,254,452,467,528,330,507,496,395
0,0,384,350,350,354,255,331,145,320,264,383,234,488,514,282,384,219,437,553,382,344,289,507
0,1,442,450,364,435,359,455,299,387,476,501,445,519,525,288,288,607,482,557,394,259,293,561
1,1,438,450,496,352,313,461,549,444,340,382,438,407,379,388,513,494,518,609,444,444,472,300
1,0,527,350,457,393,529,447,519,279,519,364,543,412,493,277,359,498,375,269,527,433,555,298
0,1,406,450,458,379,318,483,344,507,349,451,350,456,258,486,473,266,358,441,469,721,319,369
0,0,366,350,410,368,383,435,536,375,481,269,344,304,309,414,404,344,328,393,375,481,255,268
0,1,257,450,491,421,125,510,248,512,382,280,165,400,318,570,282,627,240,535,373,377,425,319
0,0,374,350,372,373,358,286,296,286,401,253,440,295,392,321,389,298,384,433,370,250,122,379
0,1,293,450,324,451,317,385,252,508,508,179,341,512,193,407,380,431,491,533,289,543,318,407
0,1,530,450,630,481,599,331,370,463,652,393,603,596,502,391,493,567,700,398,533,637,702,182
