Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,414,479,223,500,429,510,400,417,516,462,273,518,367,471,233,375,331,360,468,490,462,393
7,1,427,450,648,409,453,521,449,389,561,504,543,295,367,340,329,483,287,483,404,465,331,485
7,0,405,346,396,418,222,439,403,414,396,371,349,385,331,287,471,405,280,373,541,265,320,360
6,1,387,473,327,259,446,447,379,439,335,576,256,170,384,545,356,510,542,541,300,509,522,348
6,0,449,350,445,293,351,222,341,431,413,370,317,332,460,209,332,335,610,491,488,398,371,349
7,0,411,333,458,352,483,366,291,336,342,287,359,412,388,383,555,271,342,384,217,300,452,385
7,1,386,450,377,634,431,296,256,368,312,521,454,561,373,482,556,587,482,349,448,554,300,661
7,0,416,316,399,299,478,290,402,83,359,160,494,194,437,265,413,356,379,157,539,318,430,292
6,1,415,481,418,548,396,679,213,565,496,574,321,458,225,552,399,456,283,386,201,424,412,355
6,0,377,350,338,397,331,363,570,307,397,425,550,451,461,250,378,212,474,254,222,225,254,218
7,1,382,450,211,270,505,445,320,598,305,596,212,435,301,489,347,531,172,565,380,577,441,388
7,1,418,450,508,446,401,519,388,450,337,570,285,479,567,369,344,672,269,481,429,268,538,499
7,1,370,450,286,301,531,591,407,368,271,398,368,519,394,350,453,436,462,451,401,254,301,408
7,1,372,450,382,516,330,623,368,479,147,371,82,400,506,532,360,442,343,397,202,416,544,490
6,1,409,462,485,468,355,511,492,387,461,586,326,423,408,598,484,693,525,457,349,287,280,436
6,0,400,350,385,425,343,333,387,310,440,493,472,415,423,295,463,314,388,351,414,461,462,307
7,0,402,349,412,362,261,392,447,368,210,489,370,349,329,338,320,432,362,373,334,382,331,443
6,1,398,450,382,401,262,467,420,339,641,438,532,466,555,578,395,459,374,356,435,278,499,489
6,0,384,350,289,364,264,418,349,307,300,316,217,206,206,301,319,286,301,446,424,438,142,406
7,1,404,450,508,344,458,405,434,434,461,416,355,551,447,405,333,628,365,354,574,494,471,399
7,1,383,450,381,521,287,382,546,578,251,504,342,448,561,464,445,495,443,498,504,491,282,413
7,0,399,350,481,458,477,387,284,324,471,174,336,304,436,108,263,469,576,219,552,181,371,287
6,1,382,495,343,539,427,514,240,533,471,437,374,567,482,363,498,397,387,435,217,274,308,597
7,1,399,450,333,498,415,547,483,319,449,501,572,674,456,210,450,406,359,360,444,584,421,488
6,0,380,350,239,374,330,416,453,507,280,252,388,250,398,439,433,367,472,307,439,320,256,317
7,1,406,450,560,416,505,517,468,400,487,553,382,473,513,487,435,501,353,487,589,474,331,274
6,1,402,450,376,492,405,481,336,486,407,515,372,457,512,499,489,338,323,415,565,424,407,373
7,1,398,450,394,404,188,506,601,501,340,491,371,315,328,629,448,405,606,321,383,485,352,515
7,1,361,450,292,462,393,547,403,459,354,660,466,415,578,215,499,410,415,476,284,382,509,546
7,1,433,450,341,417,448,219,436,563,345,514,476,322,324,397,536,487,433,483,541,592,482,323
6,1,395,454,190,491,267,483,331,451,420,364,634,591,458,359,458,472,360,390,410,448,356,540
6,1,404,453,340,341,319,279,425,350,293,450,298,538,552,477,259,523,384,424,227,377,404,439
6,1,413,475,507,264,508,571,534,572,556,246,263,436,328,566,252,498,417,639,211,287,451,463
7,1,358,450,174,408,257,491,309,400,376,404,322,622,376,534,357,599,654,287,462,373,135,403
7,1,437,450,293,340,441,385,452,441,474,419,330,443,256,404,500,579,670,473,543,433,342,231
6,0,440,350,499,450,383,527,606,278,394,207,445,336,405,275,434,362,380,379,494,249,512,337
7,1,358,450,315,426,416,511,406,356,468,346,331,464,490,601,425,330,398,560,395,472,373,590
7,1,393,450,452,436,431,321,309,399,429,418,384,359,272,556,440,371,383,381,326,449,374,409
7,1,422,450,554,490,445,545,242,431,438,413,448,577,342,550,408,456,431,684,398,557,531,412
7,0,398,349,353,360,565,360,335,361,373,240,427,382,419,343,267,285,596,244,273,379,417,387
6,1,408,459,325,415,220,517,570,571,393,290,488,373,484,333,621,404,433,513,381,698,419,261
7,1,352,450,424,458,621,400,303,395,179,419,397,555,297,175,312,397,518,522,513,482,85,583
7,0,392,340,393,192,341,426,386,363,467,344,355,295,362,324,438,302,393,499,300,161,399,239
7,1,384,450,455,347,367,402,383,375,504,482,442,376,263,446,331,455,562,260,377,439,234,532
6,0,394,350,299,220,237,420,333,166,499,217,303,443,453,370,321,473,553,257,404,434,423,263
6,1,391,460,499,336,370,445,385,279,372,612,375,584,311,312,674,380,473,313,278,526,522,348
7,1,356,450,236,501,211,546,411,394,309,561,245,504,490,415,219,448,325,250,370,495,496,406
6,1,413,474,455,458,283,509,557,489,337,510,599,434,269,384,512,544,498,634,386,292,369,456
7,1,401,450,367,485,391,419,444,395,432,679,306,293,563,532,353,325,316,302,384,432,432,522
6,1,391,462,421,344,423,371,489,508,311,485,230,599,439,479,498,478,555,435,232,666,358,534
6,1,386,479,471,421,471,310,417,428,583,394,332,357,434,469,502,466,615,466,249,612,349,437
6,1,386,475,288,759,391,465,236,271,300,456,367,560,353,419,446,651,453,474,485,622,463,601
6,1,389,468,566,557,442,458,285,459,292,367,324,453,472,547,341,478,317,578,180,256,423,535
6,1,406,455,497,284,505,459,414,367,572,320,307,566,476,457,386,409,357,537,363,534,368,392
6,1,406,455,437,448,473,629,457,507,537,303,486,389,232,431,428,448,132,458,267,367,218,285
7,0,405,346,505,379,456,500,308,369,528,206,315,358,342,231,481,376,547,331,417,272,134,219
6,0,381,350,422,359,491,325,353,310,390,245,430,418,451,313,551,516,297,399,262,185,233,40
7,1,355,450,241,490,403,520,280,403,292,345,364,375,507,373,332,491,407,222,362,307,461,424
7,1,419,450,479,331,699,459,314,620,368,398,382,497,376,385,518,404,475,304,512,450,341,573
7,1,425,450,465,560,408,563,373,422,485,452,421,337,532,431,428,635,422,446,336,446,455,461
7,1,375,450,189,429,308,416,488,578,524,458,483,443,317,348,288,618,348,533,439,396,505,569
6,0,406,350,527,549,406,523,386,274,363,275,555,238,453,384,471,229,321,249,414,417,200,158
7,1,447,450,585,238,448,402,471,319,575,488,372,524,330,353,525,394,417,305,480,556,288,541
6,1,410,464,258,351,343,523,345,189,428,558,506,548,428,447,457,589,355,616,531,505,224,483
6,1,403,451,601,445,489,560,397,495,312,417,328,555,391,401,347,588,361,287,309,491,466,379
6,0,435,350,290,447,557,283,535,267,424,294,464,522,459,325,506,398,519,312,521,416,532,369
7,1,439,450,361,355,426,423,365,360,485,472,498,446,509,439,358,534,485,588,405,485,353,320
6,0,377,350,374,344,365,359,289,384,583,453,365,65,404,397,242,464,428,310,298,427,474,343
6,0,436,350,598,328,462,227,376,430,307,170,511,295,522,289,513,354,556,421,411,299,551,487
6,0,357,350,537,280,405,394,376,516,398,537,392,434,387,408,327,221,341,355,419,493,180,460
7,1,436,450,429,604,423,350,224,431,605,510,293,442,274,165,309,433,509,421,346,347,501,588
7,0,416,313,486,273,308,356,271,327,645,407,592,404,342,424,448,270,369,97,442,309,313,366
7,0,402,349,469,279,454,390,295,347,439,517,307,401,350,239,513,283,410,325,431,339,395,212
7,0,391,339,495,193,369,56,208,265,553,343,310,267,377,233,309,362,416,392,427,347,436,495
7,0,413,328,371,316,525,186,302,304,365,182,449,483,424,299,223,486,403,329,369,309,435,236
7,0,395,346,657,434,519,362,491,326,379,261,331,381,313,411,405,342,511,304,327,373,519,386
6,1,389,468,346,483,409,488,110,570,538,637,289,446,334,538,393,437,274,576,427,415,431,448
6,0,441,350,501,366,524,223,458,375,424,302,505,249,497,327,372,238,386,437,503,333,442,337
7,0,404,348,320,220,495,520,446,333,514,297,419,434,426,210,572,323,400,283,547,476,385,219
6,0,374,350,343,270,313,376,400,217,433,508,473,231,273,379,396,334,389,231,292,448,366,361
7,1,370,450,546,362,304,334,398,370,293,504,421,691,346,442,393,600,387,536,451,589,520,237
6,0,402,350,451,462,658,368,422,462,437,366,374,448,494,312,436,347,419,515,419,482,426,483
6,1,408,460,377,454,592,419,437,501,448,390,597,594,466,612,380,569,310,393,391,454,422,368
7,1,392,450,340,437,477,503,344,588,529,550,299,586,365,357,481,177,416,392,276,523,311,460
7,0,385,320,329,407,371,342,513,221,283,186,434,247,451,233,398,489,320,408,420,435,345,499
6,1,390,465,422,522,311,478,282,339,470,664,426,433,486,431,421,579,510,576,473,403,257,557
7,1,449,450,513,406,494,393,466,408,400,615,294,687,439,533,571,361,400,404,389,539,463,506
7,1,414,450,326,329,507,387,433,510,374,467,464,545,194,577,393,558,502,567,471,611,385,277
6,1,387,475,385,375,670,434,410,529,291,258,411,631,357,592,230,737,420,348,477,497,490,401
6,0,409,350,411,336,219,409,429,303,424,443,285,224,589,411,507,417,603,301,180,192,255,486
7,1,423,450,353,410,393,313,418,503,486,302,276,495,301,443,562,409,473,470,645,344,435,389
7,1,386,450,373,617,544,510,431,572,588,406,243,367,516,604,285,454,476,583,341,212,409,453
6,1,401,450,475,459,276,485,511,621,548,469,377,364,439,518,247,363,368,317,313,458,338,351
6,0,401,350,165,259,517,204,345,413,445,449,440,375,414,368,367,183,372,312,412,527,420,425
6,1,396,452,309,493,249,346,480,418,254,451,465,399,394,561,391,441,472,521,484,558,364,575
7,1,446,450,626,317,500,656,408,477,523,587,489,347,463,448,386,392,426,465,385,464,518,341
7,1,379,450,506,450,536,442,344,505,572,485,315,332,447,380,461,494,554,392,365,480,276,510
6,1,399,450,234,388,458,224,517,437,478,496,405,317,617,406,291,442,331,372,378,373,342,348
7,1,423,450,438,556,316,507,415,539,464,604,410,351,166,522,576,300,435,691,604,411,360,546
6,1,415,483,477,574,437,573,647,587,412,509,402,449,384,669,453,493,460,551,580,381,367,553
6,1,416,484,471,418,242,529,338,629,419,446,274,552,502,509,420,338,340,343,538,674,492,486
7,0,416,313,413,217,373,311,585,358,324,262,512,307,406,303,412,343,405,434,330,432,416,301
6,0,396,350,490,227,425,357,510,452,231,240,399,345,368,436,372,336,417,401,331,324,195,198
6,1,406,455,275,415,267,401,529,629,311,307,289,464,222,271,477,556,361,368,334,467,489,512
6,1,409,462,408,362,401,319,592,436,294,504,348,228,347,390,391,321,441,356,470,327,380,549
7,1,361,450,245,394,350,460,493,472,219,373,321,520,276,426,348,403,286,510,446,662,292,481
7,0,385,319,459,257,519,245,469,212,376,187,425,395,381,290,439,384,342,250,562,471,276,382
6,0,439,350,600,596,456,267,426,406,325,296,259,323,335,391,512,301,432,323,264,299,584,232
7,1,445,450,567,505,534,557,318,381,501,431,277,614,366,463,496,312,598,334,286,441,209,600
7,0,384,312,401,397,224,259,348,333,264,160,386,358,243,453,421,287,485,491,535,459,494,222
7,0,403,349,582,463,408,296,249,462,452,381,349,357,488,385,155,387,413,315,449,462,429,465
7,1,412,450,358,533,550,737,516,440,304,468,367,553,482,738,531,568,397,461,386,457,393,521
6,1,401,450,510,533,496,430,422,618,572,511,335,605,432,477,442,610,519,496,370,453,402,404
7,1,443,450,498,334,569,387,265,268,243,453,543,426,424,346,596,474,512,341,376,734,451,519
7,1,395,450,339,250,325,501,257,515,488,517,210,520,317,584,316,550,489,527,331,433,307,354
6,1,398,451,438,447,182,635,246,372,466,354,252,534,333,572,559,281,400,546,455,550,466,587
7,0,416,315,364,151,452,298,286,124,494,196,430,261,416,186,558,276,480,350,487,322,613,276
7,0,393,344,501,489,391,467,425,314,368,408,314,523,286,256,403,273,406,285,382,233,293,309
7,1,447,450,434,358,335,315,740,527,411,460,467,555,423,531,443,594,361,467,354,103,552,513
6,0,355,350,579,402,492,317,503,358,357,347,249,397,490,388,452,363,396,343,310,435,224,296
7,0,400,350,390,321,372,188,525,499,451,445,353,253,524,444,447,279,281,446,414,385,516,301
7,1,406,450,404,535,279,501,457,409,412,706,403,371,576,583,295,362,277,533,298,631,271,491
6,0,415,350,353,285,403,321,548,346,381,412,590,370,491,389,509,308,508,510,486,311,215,444
6,1,417,488,358,495,404,510,306,413,413,541,474,441,474,398,410,387,335,441,338,494,559,618
6,1,393,457,408,337,486,618,382,354,284,404,504,565,334,353,293,451,277,576,396,459,300,749
6,0,433,350,461,409,398,568,453,327,338,269,380,651,319,370,455,304,269,392,322,406,307,183
6,1,403,451,384,465,419,673,351,471,397,394,500,491,444,545,618,370,226,416,513,392,346,423
6,1,400,450,347,609,321,505,519,441,351,540,394,431,522,421,318,355,406,346,491,567,375,457
7,0,386,321,419,228,407,316,337,369,284,290,377,319,423,488,423,383,388,244,376,483,359,299
7,0,391,339,450,420,318,381,399,299,387,400,401,393,312,485,455,527,207,376,401,495,340,394
6,0,394,350,404,250,287,358,418,263,376,468,422,192,399,423,310,261,357,430,508,301,402,441
6,0,444,350,434,420,321,200,515,259,364,427,529,444,435,380,314,374,399,531,267,468,620,266
7,0,384,314,188,285,480,355,361,414,558,326,396,361,264,212,488,227,470,53,325,304,452,324
6,0,442,350,428,444,428,348,543,352,397,652,414,311,430,425,446,307,395,192,375,351,526,328
6,0,375,350,347,414,322,340,165,317,384,167,421,288,265,436,347,31,523,273,473,467,349,321
6,0,432,350,459,471,336,352,423,348,425,260,396,210,534,354,413,418,501,370,528,263,452,176
6,1,406,454,439,276,638,332,525,374,542,393,497,378,658,596,307,322,495,528,300,491,605,749
7,1,436,450,114,722,392,323,500,332,322,480,539,452,477,391,352,470,426,357,300,656,392,504
6,1,393,456,407,474,253,441,304,489,599,421,574,339,490,520,323,695,327,532,277,649,509,482
6,1,387,472,238,415,574,613,273,508,272,482,354,334,428,384,430,571,300,595,316,528,372,343
7,1,441,450,503,494,397,453,426,424,445,385,456,514,560,433,501,366,426,542,582,496,239,370
6,0,412,350,469,283,463,472,431,512,699,420,328,365,386,476,471,252,479,317,443,211,394,414
7,0,390,335,501,272,455,419,396,419,309,394,271,506,376,371,304,237,562,289,424,465,472,282
7,0,403,349,360,487,501,301,559,469,284,316,370,328,605,393,361,253,416,578,308,425,534,240
7,0,402,349,477,385,449,535,373,239,420,291,406,359,554,388,466,171,490,415,445,477,455,261
6,0,417,350,326,452,386,386,445,302,446,419,405,412,375,517,451,386,333,342,423,368,464,354
7,0,399,350,364,498,337,697,234,223,425,389,356,342,576,254,460,245,435,398,321,367,398,398
6,1,415,480,372,476,511,448,472,432,511,593,370,576,341,574,423,601,353,542,432,361,466,477
7,0,417,308,349,318,375,419,365,50,363,370,557,205,288,456,361,253,465,284,510,198,569,10
7,0,386,321,362,227,453,230,163,401,396,144,577,229,478,309,486,404,281,160,343,470,446,377
7,1,431,450,609,247,387,448,526,562,365,407,328,334,278,367,455,620,514,497,606,385,570,645
7,0,414,322,384,358,513,259,373,408,335,306,479,295,382,411,461,171,523,284,467,478,444,290
7,1,422,450,350,518,342,503,205,360,429,425,331,446,450,544,364,422,496,528,515,429,460,388
6,0,425,350,523,362,485,403,397,409,362,349,287,346,476,393,444,278,331,243,377,408,600,292
6,1,395,453,134,272,397,562,482,484,438,495,289,416,400,592,321,346,451,533,506,264,237,415
7,1,442,450,392,377,429,639,494,506,558,585,558,272,310,460,378,377,463,501,507,555,441,332
6,0,357,350,313,499,328,339,372,435,303,497,248,374,297,612,341,223,329,416,328,395,370,400
7,0,407,344,447,356,563,287,402,344,493,502,323,544,364,489,278,253,258,423,384,285,657,269
6,1,401,450,384,708,444,532,440,400,301,510,300,505,531,439,457,462,186,328,334,575,347,557
6,1,413,473,566,296,409,500,543,537,340,464,404,464,483,467,496,515,356,483,245,512,364,558
6,0,398,350,531,255,214,401,423,435,268,333,314,494,178,250,546,392,366,374,444,209,382,408
6,1,407,456,147,583,304,465,545,526,357,544,376,567,542,394,520,514,458,653,455,454,547,509
7,1,374,450,320,398,412,444,370,585,394,450,440,331,168,363,261,430,284,582,392,463,260,425
6,1,414,479,342,346,438,392,255,488,281,473,355,399,544,562,449,369,262,499,466,641,448,369
7,1,357,450,318,431,382,396,388,565,329,520,336,458,347,355,482,559,300,451,386,368,166,434
6,1,416,483,223,606,427,533,423,451,309,485,347,551,477,594,491,540,436,374,410,373,264,535
7,0,412,331,382,246,439,337,388,196,358,408,406,200,444,397,297,348,360,362,321,370,491,299
6,0,394,350,360,108,371,339,347,176,344,359,373,307,336,363,405,305,442,161,443,472,308,542
7,0,383,309,339,238,169,268,206,334,302,543,307,210,445,250,314,439,459,424,476,256,326,357
7,1,392,450,643,536,479,442,541,326,422,495,340,390,343,532,327,621,500,475,477,401,517,474
7,1,396,450,191,583,515,410,351,395,285,582,231,596,448,455,426,485,428,375,413,309,288,648
7,1,424,450,400,421,339,520,475,508,315,404,355,232,385,535,571,422,478,485,221,179,609,221
6,0,356,350,472,514,465,293,189,423,409,346,431,334,391,386,312,184,371,457,172,172,271,398
7,0,388,329,300,251,545,337,393,547,546,251,278,517,469,149,529,493,292,288,283,309,361,129
7,0,418,307,355,266,410,277,410,169,435,368,372,228,576,270,390,146,313,228,271,258,409,291
6,0,401,350,462,336,476,429,295,325,523,253,510,380,450,345,256,265,382,307,551,271,374,327
7,1,440,450,638,330,549,510,492,335,317,464,120,579,469,433,541,363,536,557,244,412,563,392
6,0,436,350,264,514,320,569,165,319,307,509,627,383,398,491,295,478,415,328,400,394,370,163
7,0,409,338,414,210,493,502,529,500,404,175,195,268,514,401,353,435,332,221,343,298,535,272
7,1,441,450,382,268,405,586,673,493,504,426,543,434,377,534,471,610,484,698,459,584,433,338
6,0,436,350,568,329,377,255,302,181,320,127,527,238,324,270,623,558,327,333,507,273,345,362
6,1,406,456,484,379,323,375,416,408,323,350,261,602,451,446,495,396,359,215,543,370,454,413
6,0,410,350,327,473,499,511,349,303,437,481,476,251,238,220,292,265,396,376,360,384,335,276
6,0,413,350,422,376,465,502,531,305,461,338,476,474,395,316,672,462,273,258,624,248,200,392
6,0,436,350,352,433,442,336,237,444,426,210,291,353,384,447,313,313,543,237,368,404,363,376
6,0,397,350,363,494,442,333,505,391,571,493,459,372,302,307,353,280,370,422,361,275,408,373
7,0,408,342,484,291,278,270,302,274,516,246,367,333,472,399,419,569,347,300,589,318,372,264
7,0,411,334,561,378,536,195,371,323,479,343,271,397,239,243,434,265,416,397,450,253,465,422
7,0,390,335,388,508,396,345,634,425,384,401,493,181,491,353,301,301,502,350,175,247,317,326
7,0,412,331,329,74,531,212,452,362,464,416,441,377,427,485,429,372,545,245,313,364,319,483
6,1,383,490,211,482,468,419,575,547,529,494,367,445,276,403,463,431,346,590,227,469,319,374
7,0,407,343,418,355,516,441,507,280,398,246,371,310,525,459,319,302,365,289,250,393,454,338
6,0,428,350,361,581,497,327,295,240,460,281,397,204,347,461,396,212,482,295,394,344,278,320
6,0,360,350,434,261,375,382,353,336,434,356,343,398,453,391,638,568,385,423,206,218,530,441
7,1,388,450,443,266,406,425,366,369,313,395,395,337,341,647,617,271,345,541,446,283,211,579
6,1,411,468,401,446,498,569,501,477,328,323,485,445,453,431,445,366,386,607,342,341,541,681
6,1,385,482,267,410,424,377,489,671,264,302,396,369,181,481,170,427,441,595,299,523,522,471
7,1,357,450,417,428,200,512,295,394,345,428,236,285,620,571,192,505,441,477,275,480,371,436
6,0,404,350,396,297,333,266,430,352,503,262,378,435,482,436,379,212,492,353,447,276,440,389
7,0,384,316,531,253,194,400,521,274,481,281,430,232,354,215,329,243,441,380,229,361,278,232
6,1,389,466,392,505,251,277,437,303,350,664,523,367,338,411,465,484,179,291,384,457,237,347
7,1,402,450,364,458,387,435,363,483,339,347,442,588,556,528,308,345,482,328,520,483,331,420
6,1,411,467,293,424,415,407,366,312,504,533,507,431,485,595,407,477,398,308,239,612,349,477
6,0,390,350,293,376,365,474,578,331,409,435,118,424,389,381,394,467,419,405,439,304,336,231
7,1,421,450,438,511,360,480,627,445,463,411,435,393,492,471,372,528,313,387,321,519,497,440
7,1,363,450,413,585,259,396,480,429,650,398,253,176,370,400,280,446,464,448,340,453,413,391
6,1,384,484,304,454,441,462,359,587,554,502,191,648,343,703,409,467,365,436,341,553,312,503
6,1,393,457,464,423,486,521,518,715,274,443,376,423,555,598,254,530,531,493,301,468,356,456
6,0,442,350,258,341,521,252,368,454,452,388,662,379,569,303,464,375,514,459,387,457,620,591
7,1,350,450,393,394,187,551,624,408,322,408,376,411,325,429,478,187,379,544,302,428,382,352
7,0,395,347,380,274,205,310,229,258,361,356,584,261,346,402,515,375,518,280,276,371,277,580
7,0,413,326,269,451,427,350,334,331,408,424,353,275,307,85,205,353,388,406,278,402,435,386
7,1,422,450,363,535,322,540,437,531,531,362,299,278,480,342,427,500,372,454,406,335,442,608
7,0,398,349,488,297,508,220,453,176,230,551,459,317,331,414,173,508,402,358,481,398,503,472
6,0,425,350,399,407,240,230,425,442,472,184,402,449,419,348,351,374,286,474,334,464,421,250
7,0,393,344,154,350,255,164,425,545,371,465,385,253,329,334,19,353,417,505,716,459,347,318
6,0,440,350,425,440,370,497,451,378,436,498,478,305,706,353,372,370,559,303,399,235,531,200
7,1,381,450,526,394,323,324,385,574,216,347,307,420,418,336,351,559,394,475,473,626,378,489
7,0,393,344,538,242,404,222,101,463,500,364,439,250,386,292,409,430,283,364,344,368,499,442
7,1,386,450,349,496,419,492,272,407,343,552,427,462,527,475,313,290,507,557,394,316,292,391
7,1,437,450,407,352,447,529,502,371,606,565,372,606,491,382,388,569,498,420,522,670,478,365
6,1,389,466,512,387,329,234,373,624,477,438,241,545,304,619,235,394,401,318,177,402,264,478
6,0,425,350,455,277,273,253,421,582,227,263,399,280,518,312,509,276,379,134,468,255,510,342
6,1,393,457,333,203,375,546,373,437,434,418,612,361,196,595,307,459,503,337,451,429,510,338
7,1,392,450,511,473,450,618,600,612,258,492,316,527,320,476,475,409,433,399,326,300,397,494
6,0,364,350,435,405,451,416,446,364,370,635,257,404,344,462,133,313,228,474,437,211,342,480
6,0,426,350,463,359,361,305,481,345,660,323,252,413,355,321,362,592,492,126,498,236,405,407
6,0,396,350,279,314,182,210,380,383,627,373,280,336,343,180,350,405,446,324,622,323,395,322
7,0,414,323,359,451,363,325,379,368,389,148,531,308,358,153,473,212,271,270,391,305,249,371
7,1,409,450,440,329,430,277,412,362,363,524,313,498,470,434,524,509,421,484,523,424,415,386
7,1,437,450,448,335,434,327,411,596,489,534,424,401,336,424,559,514,539,347,456,678,201,445
7,0,384,313,485,302,420,235,433,425,489,203,492,359,237,284,313,253,509,489,280,351,336,311
6,1,415,481,282,390,404,418,249,632,355,608,376,478,433,420,344,612,440,656,647,547,455,431
7,0,416,315,402,220,618,371,353,322,479,414,488,221,140,269,455,244,484,342,331,367,608,269
7,0,392,342,332,332,282,264,360,374,457,176,376,421,298,345,422,356,234,273,348,407,423,371
7,0,382,306,340,298,274,381,452,323,426,265,296,402,483,75,241,209,419,260,393,181,271,261
6,1,410,465,434,543,422,585,310,343,167,563,230,483,414,483,558,315,358,534,349,574,449,635
6,1,414,478,293,407,430,255,428,475,440,462,391,559,302,601,399,337,472,427,462,418,359,521
6,0,422,350,590,313,569,159,310,259,399,212,346,259,580,217,437,509,294,275,583,324,308,398
6,0,363,350,255,403,567,420,440,299,257,294,181,254,594,360,104,404,390,264,357,269,342,433
