Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
4,1,400,450,362,480,411,503,557,424,201,529,464,308,500,527,276,451,444,317,256,481,413,348
4,1,400,450,517,407,357,437,283,488,333,608,403,356,511,412,324,441,422,393,579,451,376,517
4,0,414,350,497,333,308,295,457,439,308,182,461,601,467,469,406,341,339,512,431,366,615,278
4,0,444,350,499,289,618,366,493,157,243,387,353,395,602,231,435,161,581,218,375,394,344,106
4,0,418,350,346,480,326,351,403,331,534,222,375,477,237,486,531,456,515,339,508,377,407,453
5,1,397,450,253,307,222,355,304,504,370,330,531,247,162,421,480,521,504,288,322,517,364,512
4,0,381,350,409,336,322,390,507,305,499,319,263,429,502,431,414,231,405,499,455,326,226,355
5,0,400,350,466,254,395,399,259,395,395,508,389,461,434,593,524,370,512,155,398,180,355,341
4,1,400,450,268,581,552,429,419,627,431,383,572,474,345,354,467,166,427,443,277,337,389,355
4,0,423,350,487,242,289,470,462,396,475,154,459,226,478,182,457,315,432,352,347,458,457,403
4,1,400,450,423,336,506,385,533,542,214,377,614,394,329,496,292,572,337,215,336,338,301,567
4,0,369,350,462,293,474,260,441,253,340,428,430,489,264,222,267,323,362,343,248,405,306,377
5,1,419,450,281,545,402,424,277,366,347,601,499,604,262,483,478,318,320,488,411,476,392,532
5,1,351,450,100,450,321,366,413,400,414,558,407,430,384,720,250,411,365,261,313,387,308,530
5,0,400,350,376,358,442,329,341,519,418,414,455,339,404,207,364,473,207,341,411,449,386,355
4,1,400,450,501,313,386,419,387,363,364,246,355,331,483,539,392,376,345,495,290,441,480,494
4,1,400,450,361,393,201,513,470,334,382,401,290,527,367,535,270,446,353,371,399,507,394,515
4,0,424,350,387,190,624,517,562,298,300,301,558,343,407,397,199,386,586,511,416,424,479,402
5,1,442,450,515,566,359,358,404,400,362,421,224,270,441,397,629,423,288,431,216,616,412,488
4,1,400,450,261,465,498,435,244,495,465,632,328,375,329,434,514,451,344,467,590,317,349,539
5,0,400,350,423,291,562,316,427,370,374,243,456,403,592,369,531,391,381,210,434,430,360,430
4,1,400,450,481,465,242,388,402,385,556,494,405,309,369,394,338,440,431,457,460,397,521,691
5,1,402,450,387,363,445,358,193,263,423,543,564,356,428,560,474,291,327,221,388,447,401,626
5,0,400,350,443,422,403,451,432,378,423,416,517,557,146,326,488,368,368,226,268,290,403,194
5,1,388,450,274,334,542,394,458,521,263,329,356,500,464,460,340,389,285,790,313,603,308,522
4,1,400,450,473,434,427,370,400,568,437,383,430,570,306,345,647,597,435,472,477,295,395,413
4,0,428,350,282,338,345,285,446,148,514,532,514,371,418,395,460,432,248,353,382,350,495,196
4,1,400,450,563,335,368,450,588,477,449,401,351,412,590,310,366,701,417,403,387,506,414,439
5,1,371,450,346,353,213,542,423,342,433,479,347,386,462,456,318,399,389,469,377,502,501,413
5,1,373,450,423,412,394,623,344,486,420,538,358,480,276,414,445,357,203,375,416,461,381,454
4,1,400,450,506,460,431,495,384,404,373,555,356,338,576,431,393,472,492,599,488,372,457,643
4,0,364,350,261,339,293,220,316,207,558,102,400,368,174,178,472,282,256,409,251,224,365,549
4,0,427,350,418,292,509,446,325,350,433,310,477,256,349,588,464,575,399,489,397,297,308,226
5,1,373,450,432,575,435,563,582,387,358,468,351,654,419,505,281,519,324,443,456,311,267,483
5,0,400,350,350,348,435,378,446,426,417,327,388,366,443,274,465,419,553,313,499,383,497,387
5,0,400,350,343,281,296,178,335,626,481,138,356,308,427,378,386,308,441,323,454,392,427,467
4,1,400,450,382,441,336,420,221,357,296,323,409,530,250,253,343,493,511,428,242,518,489,436
5,1,442,450,473,388,485,384,424,699,450,444,510,454,421,462,434,388,469,403,458,563,174,465
5,1,363,450,326,485,363,471,373,402,265,525,337,346,422,543,266,414,384,589,484,306,215,590
5,1,389,450,595,487,432,484,362,456,466,400,352,349,437,333,522,522,478,538,362,453,249,455
4,0,389,350,361,317,375,602,463,479,385,155,280,429,447,477,444,383,310,247,297,344,377,308
5,1,361,450,301,251,444,488,338,578,408,552,273,440,582,443,443,514,369,434,386,623,271,444
5,0,400,350,541,208,379,479,315,272,492,563,393,246,498,386,277,438,508,399,446,271,323,229
5,1,376,450,407,554,204,424,339,613,377,439,515,367,441,334,342,615,173,387,312,442,221,613
4,1,400,450,353,477,586,455,312,442,447,334,353,322,514,301,328,443,433,537,360,452,329,413
4,0,418,350,460,383,634,443,422,490,265,257,410,196,231,123,571,208,500,108,556,252,394,216
4,0,368,350,262,375,350,282,427,459,379,314,362,128,323,326,428,418,284,437,434,328,343,327
4,0,375,350,396,268,316,532,367,411,389,366,303,363,479,343,275,617,331,140,172,429,320,303
5,0,400,350,415,216,371,364,468,405,378,278,394,285,329,202,602,189,545,382,340,503,470,274
5,0,400,350,342,539,460,544,394,370,496,266,169,277,393,427,488,273,422,534,551,411,371,389
5,1,437,450,557,387,335,439,499,439,241,329,538,399,562,256,302,520,525,445,298,469,469,566
5,0,400,350,199,450,332,357,216,305,261,99,444,327,446,480,672,230,352,291,434,280,133,175
4,0,439,350,329,374,584,280,487,459,397,576,559,207,422,389,715,293,673,472,283,283,443,237
4,0,393,350,532,376,473,531,229,207,355,312,421,228,254,243,406,375,342,337,311,449,312,399
5,0,400,350,267,153,198,443,365,388,379,411,405,473,517,475,508,402,424,363,156,358,250,341
4,1,400,450,472,511,396,677,429,557,423,539,424,391,414,262,521,566,443,520,413,382,393,414
5,1,444,450,421,507,328,543,546,446,548,511,490,451,326,578,327,414,439,463,507,548,614,550
4,1,400,450,477,462,430,532,414,518,380,495,330,481,483,553,267,559,262,454,364,546,543,365
4,0,376,350,287,377,326,331,521,434,433,421,232,283,285,158,447,362,244,260,472,348,357,248
4,1,400,450,361,465,470,386,459,611,325,628,538,383,492,391,407,368,410,492,589,371,228,537
4,0,415,350,436,388,240,276,290,231,381,419,506,310,352,412,420,338,311,401,416,388,359,588
4,0,391,350,289,398,363,251,370,231,395,265,319,488,297,342,380,370,531,545,301,531,429,342
5,0,400,350,228,330,349,434,287,233,142,491,336,278,482,458,218,362,242,348,213,280,177,365
5,0,400,350,300,295,537,331,362,292,374,450,442,382,476,394,318,283,331,442,437,369,525,245
5,1,394,450,400,339,519,440,573,488,349,587,394,515,353,463,426,395,344,424,553,451,284,576
4,1,400,450,387,565,449,372,503,165,600,650,402,468,487,358,460,510,482,241,438,568,236,525
5,0,400,350,454,520,428,285,335,298,457,226,386,307,393,508,319,393,519,432,452,248,384,275
5,0,400,350,303,368,368,239,363,401,469,442,306,246,391,320,274,402,230,426,298,384,357,374
5,0,400,350,358,326,581,242,557,324,274,317,484,240,426,492,572,455,359,345,322,340,407,228
4,0,408,350,442,415,594,366,402,327,375,223,434,421,385,301,447,291,470,321,519,191,366,316
4,0,434,350,386,338,482,284,504,274,424,392,514,413,376,403,342,406,599,307,144,323,434,193
5,1,431,450,397,396,470,447,419,403,392,479,383,454,386,497,499,462,409,303,431,330,541,433
4,0,436,350,430,351,208,251,631,286,270,475,408,426,496,159,486,451,345,237,372,391,558,351
5,1,427,450,359,316,440,338,497,421,369,360,655,546,414,484,366,444,497,413,394,406,377,357
4,1,400,450,365,341,475,512,402,566,508,473,476,440,323,391,475,325,422,377,475,544,482,540
4,0,396,350,338,123,406,458,336,333,421,429,303,181,257,397,335,289,588,226,549,254,371,164
5,1,351,450,279,388,361,580,144,365,296,323,396,532,349,512,316,399,395,366,401,644,556,430
4,1,400,450,550,434,411,595,399,608,251,410,429,431,399,574,533,385,379,231,184,398,536,395
4,0,438,350,404,181,511,212,221,263,242,506,399,354,436,398,451,314,335,466,492,359,439,334
5,1,441,450,562,437,451,478,666,360,445,465,421,453,532,370,576,343,576,510,390,582,380,471
5,1,391,450,363,682,401,242,435,427,489,546,308,511,395,384,226,274,348,564,435,303,526,305
4,1,400,450,443,303,440,296,217,384,265,466,491,334,404,449,407,491,260,486,435,498,349,568
4,1,400,450,398,326,377,370,423,468,267,404,498,344,199,333,372,553,267,562,597,222,388,469
4,1,400,450,504,399,332,537,240,377,235,479,575,407,484,381,435,512,233,459,471,416,567,325
5,1,398,450,305,559,521,251,573,496,320,488,324,517,399,355,551,427,484,366,337,470,524,610
4,1,400,450,449,508,362,390,323,495,388,451,421,406,410,444,411,400,507,509,389,376,456,421
4,0,368,350,413,553,302,303,346,284,301,408,560,344,356,164,230,297,489,319,512,395,160,344
5,0,400,350,373,298,295,392,455,254,399,309,361,427,400,300,250,416,390,516,274,335,561,356
4,1,400,450,325,314,158,376,472,687,265,468,539,331,443,632,235,427,457,342,486,461,422,539
5,1,386,450,513,439,311,341,449,496,488,638,407,359,225,312,369,398,505,296,378,505,219,493
4,1,400,450,368,420,497,507,509,591,193,454,573,581,439,516,540,338,358,427,380,565,317,346
4,0,431,350,380,433,416,281,436,231,497,302,347,351,430,602,363,394,434,443,412,395,433,224
5,0,400,350,377,416,340,341,423,211,479,353,375,316,317,367,525,360,433,248,416,252,442,387
4,1,400,450,623,426,406,492,268,358,405,361,312,526,273,456,501,548,476,577,520,415,468,545
4,1,400,450,442,315,322,536,491,509,189,636,439,519,234,295,461,465,225,503,389,479,192,356
5,0,400,350,380,443,296,214,466,377,444,331,264,267,355,452,368,432,270,301,453,190,441,320
4,1,400,450,317,469,182,417,397,366,355,450,333,346,345,414,420,471,394,500,407,650,280,389
5,0,400,350,296,357,359,253,351,329,347,386,441,231,382,267,452,480,332,311,294,417,357,451
5,1,382,450,387,630,196,556,358,399,640,534,496,431,413,396,443,346,360,485,298,347,342,274
5,1,423,450,538,512,407,509,458,282,413,454,299,525,674,509,368,417,524,300,434,399,418,376
5,1,427,450,405,507,303,395,401,531,538,479,337,614,372,477,488,546,550,424,444,486,407,572
5,0,400,350,324,425,325,431,407,432,362,394,295,329,529,420,330,446,437,348,432,552,309,249
4,1,400,450,326,606,486,466,418,468,414,389,475,516,317,433,402,709,327,381,337,520,608,580
4,0,405,350,416,530,350,478,474,156,220,246,559,257,308,401,411,437,490,269,304,546,465,435
5,0,400,350,597,288,433,275,341,407,231,346,436,357,457,317,431,276,358,65,442,313,501,228
5,1,446,450,472,374,548,229,455,462,526,648,511,668,329,391,636,534,352,564,536,525,387,545
4,1,400,450,507,299,310,484,430,516,460,339,541,429,518,499,506,498,432,578,435,521,412,261
5,1,437,450,474,416,375,429,440,434,384,491,494,325,257,279,445,431,450,387,296,366,614,561
5,0,400,350,333,260,404,468,263,246,480,253,478,347,471,341,359,313,369,283,461,346,371,278
4,1,400,450,472,363,251,491,509,494,363,442,293,362,410,462,254,441,491,537,424,439,392,378
5,1,359,450,132,499,379,503,330,470,400,776,546,523,415,364,86,463,174,644,297,427,378,317
4,0,447,350,370,224,310,353,426,357,502,382,410,215,487,427,254,428,404,306,370,378,239,405
4,1,400,450,421,480,283,519,345,521,440,504,558,428,480,586,206,469,444,307,621,283,453,356
4,0,429,350,441,326,509,441,412,345,486,426,452,432,673,520,615,243,498,267,543,353,687,129
5,0,400,350,336,590,578,312,573,319,479,342,410,369,489,257,437,304,469,295,500,482,346,392
4,0,392,350,547,533,339,304,429,314,483,460,355,404,427,519,399,177,281,292,449,537,219,448
5,0,400,350,567,249,411,204,286,358,335,388,417,478,497,405,490,385,393,578,674,464,352,502
5,0,400,350,311,405,540,352,362,372,292,279,385,381,498,493,565,281,356,428,299,339,464,277
4,1,400,450,447,459,246,459,382,441,519,529,539,560,470,315,413,439,465,402,379,394,432,337
4,0,450,350,464,217,703,310,314,220,459,377,470,398,538,388,445,432,209,342,373,243,422,470
4,0,427,350,383,418,456,206,503,598,266,246,505,311,517,426,375,328,607,499,377,480,369,441
5,1,434,450,469,534,409,633,427,368,425,366,326,354,301,342,425,418,361,391,338,494,417,499
5,0,400,350,472,118,365,250,242,432,481,335,318,322,444,382,446,353,313,455,467,397,457,450
4,0,414,350,507,361,447,231,371,377,337,276,395,366,440,408,350,489,359,357,357,485,587,395
4,0,380,350,472,342,233,307,411,421,447,273,410,351,354,326,296,424,347,382,366,208,317,357
4,0,356,350,221,206,220,362,503,405,343,330,467,352,392,399,508,226,459,285,412,363,335,517
4,0,411,350,422,378,327,375,287,387,138,138,320,300,335,397,476,339,462,375,376,433,337,355
4,0,412,350,477,328,324,382,517,374,314,260,489,338,295,466,328,354,493,147,422,288,544,446
5,0,400,350,313,130,419,208,341,236,533,402,438,225,423,308,461,419,312,362,523,312,303,277
4,0,385,350,428,204,402,242,523,373,255,365,470,171,307,303,378,198,401,474,260,435,177,371
5,0,400,350,309,392,589,293,388,263,603,363,530,290,350,123,447,353,513,380,403,444,272,326
4,1,400,450,307,251,325,294,576,480,339,270,326,439,398,552,405,393,375,393,314,328,400,268
4,0,394,350,447,321,433,442,313,383,264,206,495,403,429,413,389,388,317,453,434,432,406,273
5,1,413,450,467,483,451,380,360,677,364,306,279,485,339,389,306,234,510,470,275,349,656,382
4,0,440,350,297,382,368,280,346,468,404,312,498,276,523,320,625,337,570,283,445,252,472,439
4,0,412,350,460,273,598,327,724,369,211,287,495,463,225,260,473,254,481,325,278,387,280,473
5,0,400,350,227,346,440,467,327,346,262,274,226,444,478,330,471,370,378,400,388,344,251,261
4,1,400,450,444,468,416,335,530,402,421,325,533,516,527,611,562,370,554,506,312,402,260,386
4,0,381,350,461,408,324,399,309,402,385,285,343,349,486,327,366,364,359,472,378,260,429,278
4,0,433,350,449,284,423,368,372,320,385,218,418,367,335,504,262,520,504,551,496,400,525,345
4,1,400,450,390,492,316,521,354,381,390,442,356,366,392,550,579,536,427,445,464,433,487,472
4,1,400,450,737,557,316,215,439,532,184,402,143,447,390,350,584,684,465,274,397,380,434,382
4,1,400,450,418,555,531,574,362,583,357,380,413,343,400,500,413,529,437,428,349,152,533,499
4,1,400,450,495,268,373,335,315,551,386,509,425,383,475,418,428,302,497,457,399,371,529,408
4,0,363,350,531,384,286,456,307,301,325,300,380,501,260,173,311,331,310,303,331,348,359,304
4,0,371,350,434,219,359,289,663,359,370,429,356,237,298,478,324,416,373,273,454,150,268,621
5,1,403,450,452,333,371,584,308,489,135,553,368,363,304,577,342,344,291,383,507,445,279,499
5,0,400,350,499,277,412,503,443,346,363,395,407,244,359,412,593,155,572,453,291,358,253,318
5,0,400,350,359,192,511,347,487,344,503,372,527,436,390,375,340,373,424,590,268,300,494,403
4,1,400,450,429,223,339,473,313,434,514,562,365,358,349,602,338,607,409,449,323,439,266,488
4,0,413,350,415,303,319,384,521,190,338,315,525,455,434,458,418,294,504,352,351,401,543,255
4,1,400,450,516,315,300,257,407,379,266,547,335,461,309,404,372,384,335,486,514,603,271,405
4,1,400,450,518,541,446,332,492,410,582,381,301,556,591,392,437,522,642,396,371,522,432,348
5,0,400,350,361,368,433,387,343,312,374,463,511,464,433,483,438,292,324,259,564,350,364,274
4,1,400,450,366,568,381,424,474,504,453,456,363,600,591,562,384,529,260,584,400,494,443,416
5,0,400,350,387,244,252,342,330,131,511,508,372,295,452,377,428,380,520,485,562,412,402,257
5,1,364,450,376,356,348,438,382,541,404,478,244,424,598,438,546,244,280,304,195,392,401,448
5,1,359,450,322,442,362,380,267,484,402,455,433,618,419,425,288,244,324,498,379,410,313,511
4,1,400,450,352,514,348,391,308,626,535,361,572,498,440,545,357,371,381,422,469,395,403,311
4,1,400,450,266,322,542,475,396,446,477,436,513,449,410,461,109,263,354,307,85,522,391,619
4,1,400,450,446,373,453,594,248,322,336,492,540,361,474,412,317,503,403,568,510,423,229,566
4,0,365,350,429,367,297,235,470,375,476,360,416,467,413,425,392,395,344,403,398,162,402,304
5,0,400,350,436,372,444,409,279,430,509,381,367,403,243,547,223,201,357,402,490,162,348,467
4,0,400,350,502,493,282,397,270,290,460,425,362,435,444,229,364,351,455,281,405,256,427,399
5,0,400,350,441,202,406,235,255,427,427,299,344,274,378,587,275,287,245,216,297,323,410,378
4,1,400,450,476,445,514,439,289,348,272,498,288,345,547,482,227,491,520,675,293,485,392,434
4,1,400,450,302,444,313,337,343,560,453,610,337,476,540,500,419,488,306,636,347,491,367,490
5,1,402,450,455,380,403,559,573,403,556,495,423,387,581,665,411,463,495,477,262,496,404,444
5,0,400,350,538,271,317,428,491,376,380,417,327,290,288,381,407,321,465,322,428,423,311,539
4,0,431,350,555,385,432,203,367,492,342,337,447,312,376,306,350,376,551,370,438,284,482,261
4,0,442,350,374,113,546,382,505,338,469,394,467,353,401,377,272,325,359,519,446,480,250,397
4,0,388,350,408,277,368,380,555,371,215,388,389,324,436,434,385,485,429,254,504,365,354,391
5,0,400,350,445,214,327,270,439,260,464,394,572,352,312,337,242,316,447,391,388,319,404,359
5,1,390,450,397,363,417,397,46,410,337,386,542,559,441,240,311,526,376,421,443,358,322,351
4,1,400,450,219,565,489,430,443,532,350,503,388,455,356,438,500,481,538,481,290,335,529,351
4,1,400,450,313,428,448,249,255,401,357,509,343,546,315,373,459,533,530,468,381,514,216,510
4,1,400,450,449,362,383,336,360,510,376,290,555,392,434,433,331,333,153,390,312,313,419,679
4,1,400,450,231,332,532,511,399,369,488,332,504,443,469,469,295,746,433,464,503,493,354,402
5,1,350,450,307,281,317,468,331,532,411,399,365,398,338,525,337,423,469,398,311,335,278,382
4,0,422,350,469,416,690,591,567,378,500,350,451,347,488,423,436,177,380,281,431,195,410,249
4,0,401,350,349,536,382,267,282,530,420,324,529,506,411,336,504,202,429,428,467,413,365,236
4,0,421,350,618,402,405,290,309,451,380,147,530,278,360,411,466,294,342,495,474,326,271,359
5,1,395,450,328,415,487,405,334,402,401,561,233,286,579,296,292,374,281,637,613,234,407,400
4,0,434,350,439,331,528,264,463,457,452,372,342,229,507,335,512,371,524,350,423,170,589,362
5,0,400,350,286,169,516,308,452,342,408,371,329,206,176,359,236,280,324,415,417,462,643,312
4,0,422,350,633,276,486,273,401,266,335,454,381,346,533,306,488,177,301,231,501,298,630,368
5,1,403,450,430,548,268,430,257,506,358,533,377,394,334,345,447,659,581,604,293,395,438,395
5,0,400,350,367,461,321,444,387,285,301,322,506,449,286,479,527,271,450,176,527,225,315,288
5,1,443,450,332,401,501,161,476,425,457,383,436,536,468,589,550,451,663,381,480,420,493,561
5,1,385,450,327,459,377,627,292,459,502,628,341,579,275,429,203,481,552,448,335,285,175,423
4,0,373,350,442,243,283,182,535,400,460,395,400,326,465,214,503,416,352,340,324,308,304,359
5,1,385,450,352,549,505,421,388,500,376,459,375,389,446,525,265,628,460,442,380,382,405,454
4,0,360,350,344,301,487,326,176,302,382,548,480,286,209,371,269,444,449,455,255,430,205,444
4,1,400,450,300,540,411,406,407,297,276,540,496,530,520,531,430,717,546,439,487,416,668,484
4,0,374,350,436,385,348,476,442,300,303,279,244,462,243,450,466,406,115,486,344,413,317,477
4,0,431,350,335,387,485,396,473,368,440,344,325,169,396,240,494,545,343,274,460,175,466,325
5,0,400,350,300,470,482,442,511,368,193,489,479,411,370,478,539,252,568,312,358,490,440,465
4,1,400,450,511,602,306,334,200,453,376,394,393,255,386,484,499,470,301,475,531,269,443,499
4,1,400,450,474,279,418,539,297,508,576,302,385,409,256,537,455,403,497,597,303,560,439,373
5,0,400,350,255,491,487,286,402,378,496,458,283,270,382,304,355,380,273,209,329,361,304,506
5,0,400,350,252,275,268,399,408,411,529,270,555,322,459,342,476,253,391,285,386,309,560,374
5,1,398,450,358,473,527,364,308,370,553,368,351,365,484,706,442,501,220,584,417,469,380,209
4,0,400,350,470,258,357,386,316,372,297,249,307,358,433,510,264,494,375,420,265,344,289,232
5,0,400,350,542,269,444,314,413,475,408,259,380,279,437,275,359,163,498,494,545,343,343,351
5,1,388,450,190,274,351,304,474,484,325,471,504,414,396,518,326,438,541,537,527,412,558,561
5,0,400,350,336,236,278,280,298,361,450,321,363,213,451,320,350,447,323,313,405,415,364,430
4,0,426,350,387,441,438,359,379,414,531,493,375,397,361,342,472,272,314,351,409,160,608,270
4,0,406,350,410,423,453,210,572,278,534,324,449,393,495,316,441,404,528,239,432,385,347,239
4,1,400,450,525,411,380,482,223,606,372,314,351,415,319,430,471,303,480,428,339,515,476,431
4,1,400,450,310,540,432,641,348,433,489,469,469,372,476,225,264,512,558,265,614,443,318,554
5,0,400,350,302,455,417,432,309,269,298,256,520,343,502,296,548,523,420,283,257,426,397,204
4,0,386,350,530,422,401,313,552,414,395,291,325,309,438,319,543,324,367,416,504,243,419,315
5,0,400,350,495,280,207,115,334,395,323,408,584,310,604,277,322,385,257,318,441,448,442,470
5,0,400,350,547,314,446,401,577,376,317,377,601,267,496,433,477,332,511,481,184,373,478,278
5,1,372,450,521,597,460,562,372,424,221,326,226,373,446,390,377,380,249,380,337,350,394,586
4,0,441,350,399,284,556,326,486,215,427,421,431,419,375,281,449,379,545,405,522,483,339,356
4,1,400,450,391,501,268,604,253,368,381,486,437,461,370,378,424,344,562,510,325,431,376,175
5,1,394,450,394,257,425,560,427,513,286,329,346,446,491,503,447,258,456,538,465,443,286,543
5,1,367,450,267,553,569,355,517,563,459,288,314,334,288,642,84,306,369,616,272,405,528,362
4,1,400,450,325,473,255,309,357,366,151,462,441,434,307,531,340,418,514,464,577,532,484,616
4,0,431,350,592,508,434,340,479,118,502,202,562,302,382,301,602,251,479,384,380,371,536,406
4,0,404,350,500,289,545,222,371,258,369,604,564,419,510,201,404,239,307,534,310,274,397,286
5,1,440,450,497,322,410,606,436,310,499,320,419,397,492,474,376,461,573,472,395,373,202,527
4,1,400,450,363,294,309,382,563,505,367,423,420,400,337,509,369,320,490,388,502,501,405,198
5,0,400,350,224,374,412,284,568,459,566,432,413,381,463,261,317,442,342,198,354,437,421,271
4,0,419,350,334,254,404,439,547,440,431,287,399,356,266,300,366,352,347,291,225,293,505,381
4,0,444,350,433,385,407,284,527,281,282,384,314,312,496,373,384,287,450,292,403,375,308,302
5,0,400,350,387,348,487,362,379,372,456,366,476,407,337,359,466,185,411,332,219,446,287,452
4,0,406,350,340,321,486,213,486,302,449,349,492,320,238,244,240,398,428,462,374,287,344,222
5,0,400,350,377,348,338,183,502,239,383,485,482,484,291,341,492,300,542,207,252,422,369,459
4,1,400,450,389,417,449,366,244,486,395,383,164,458,443,456,442,384,352,390,298,391,251,673
5,1,436,450,422,527,504,499,323,352,507,513,414,404,471,387,465,474,294,485,442,242,406,484
5,1,419,450,424,467,310,506,288,466,455,470,237,389,470,384,436,399,522,393,345,466,377,155
4,1,400,450,442,547,425,393,399,609,447,378,317,277,332,380,416,269,391,527,389,493,498,370
5,1,440,450,482,435,463,233,411,278,420,356,286,355,500,434,257,547,463,447,533,478,251,565
4,0,434,350,417,435,317,493,493,223,485,265,424,376,497,290,439,188,477,285,410,229,278,226
5,0,400,350,382,315,376,265,503,309,283,537,276,361,320,379,545,348,619,453,389,358,430,260
4,1,400,450,292,430,333,552,470,415,399,452,130,328,475,436,427,570,329,522,697,535,522,492
5,1,447,450,399,574,316,461,519,419,516,362,364,467,190,349,557,402,367,352,465,438,358,588
4,1,400,450,423,516,269,468,394,520,381,516,476,383,294,371,437,425,449,403,329,327,452,272
5,0,400,350,387,424,479,517,299,356,287,571,379,436,273,446,355,371,345,413,361,52,380,219
5,1,429,450,457,573,510,521,429,414,452,358,431,367,414,518,428,392,461,527,510,599,287,249
5,0,400,350,343,304,251,233,335,379,436,328,382,401,359,348,609,292,386,387,364,298,506,585
4,1,400,450,429,409,391,645,494,400,393,378,422,369,346,447,381,496,385,460,473,432,356,299
5,1,365,450,410,508,211,555,391,427,291,370,316,415,459,461,532,551,394,380,519,443,590,494
5,0,400,350,334,417,361,257,291,493,432,422,365,159,427,322,444,347,306,394,519,221,301,551
5,0,400,350,482,304,375,630,393,266,382,339,504,310,280,385,428,378,461,212,271,245,347,428
4,1,400,450,271,417,512,369,498,644,359,519,365,455,406,458,281,585,414,466,529,543,464,301
4,1,400,450,532,332,474,549,419,555,566,495,303,380,427,357,353,271,497,413,267,602,465,393
4,0,362,350,474,582,272,452,209,414,192,313,258,334,388,385,372,299,493,143,404,403,213,323
4,1,400,450,483,529,224,441,256,432,250,432,294,498,426,522,349,463,334,393,381,511,495,451
4,1,400,450,515,532,296,435,375,473,453,400,324,400,348,474,471,580,375,452,413,313,422,466
5,0,400,350,516,260,274,307,504,661,448,158,421,310,397,477,499,347,518,385,386,377,154,287
5,0,400,350,394,376,381,255,209,320,334,205,392,431,294,377,441,345,276,284,466,319,247,426
